target_id	length	eff_length	est_counts	tpm
lcl|NW_022170249.1_mrna_XM_031471975.1_31	1592	1328.8	0	0
lcl|NW_022170249.1_mrna_XM_031471971.1_32	1437	1173.8	0.944706	0.0303209
lcl|NW_022170249.1_mrna_XM_031473644.1_33	1147	883.798	0	0
lcl|NW_022170249.1_mrna_XM_031471566.1_34	852	588.906	0.652192	0.0417223
lcl|NW_022170249.1_mrna_XM_031471572.1_35	1598	1334.8	0	0
lcl|NW_022170249.1_ncrna_XR_004142950.1_36	1691	1427.8	79	2.08449
lcl|NW_022170249.1_ncrna_XR_004142949.1_37	472	210.068	1	0.179341
lcl|NW_022170249.1_mrna_XM_031472257.1_38	1385	1121.8	0	0
lcl|NW_022170249.1_mrna_XM_031471594.1_39	1881	1617.8	0	0
lcl|NW_022170249.1_mrna_XM_031473677.1_40	2026	1762.8	0	0
lcl|NW_022170249.1_mrna_XM_031473678.1_41	1965	1701.8	0	0
lcl|NW_022170249.1_mrna_XM_031473676.1_42	1904	1640.8	0	0
lcl|NW_022170249.1_mrna_XM_031473674.1_43	1907	1643.8	0	0
lcl|NW_022170249.1_mrna_XM_031471707.1_44	979	715.798	1.60865	0.0846664
lcl|NW_022170249.1_mrna_XM_031473550.1_45	947	683.798	0	0
lcl|NW_022170249.1_miscrna_XR_004143193.1_46	592	329.231	0	0
lcl|NW_022170249.1_mrna_XM_031473076.1_47	1604	1340.8	5	0.14049
lcl|NW_022170249.1_mrna_XM_031482721.1_48	2395	2131.8	1.90169	0.0336073
lcl|NW_022170249.1_mrna_XM_031482710.1_49	1491	1227.8	6.07821	0.186504
lcl|NW_022170249.1_mrna_XM_031483342.1_50	1697	1433.8	0	0
lcl|NW_022170249.1_miscrna_XR_004142972.1_51	1140	876.798	0.5	0.0214837
lcl|NW_022170249.1_mrna_XM_031472352.1_52	1340	1076.8	135.036	4.72449
lcl|NW_022170249.1_mrna_XM_031472974.1_53	1790	1526.8	0	0
lcl|NW_022170249.1_mrna_XM_031472973.1_54	1790	1526.8	0	0
lcl|NW_022170249.1_mrna_XM_031472972.1_55	1848	1584.8	117.568	2.79483
lcl|NW_022170249.1_mrna_XM_031471734.1_56	1128	864.798	0	0
lcl|NW_022170249.1_mrna_XM_031485441.1_57	2638	2374.8	0	0
lcl|NW_022170249.1_mrna_XM_031485370.1_58	2165	1901.8	1.45878	0.0288978
lcl|NW_022170249.1_ncrna_XR_004143519.1_59	2097	1833.8	3	0.0616323
lcl|NW_022170249.1_mrna_XM_031472433.1_60	1077	813.798	0.0188081	0.000870699
lcl|NW_022170249.1_mrna_XM_031472430.1_61	1329	1065.8	0	0
lcl|NW_022170249.1_mrna_XM_031472431.1_62	1572	1308.8	0	0
lcl|NW_022170249.1_mrna_XM_031472432.1_63	1543	1279.8	0	0
lcl|NW_022170249.1_mrna_XM_031472429.1_64	1439	1175.8	0.110401	0.00353737
lcl|NW_022170249.1_mrna_XM_031483322.1_65	1203	939.798	0	0
lcl|NW_022170249.1_mrna_XM_031483310.1_66	1271	1007.8	0	0
lcl|NW_022170249.1_mrna_XM_031483302.1_67	1329	1065.8	3.70776	0.131062
lcl|NW_022170249.1_mrna_XM_031472957.1_68	1992	1728.8	3	0.0653756
lcl|NW_022170249.1_mrna_XM_031482493.1_69	2355	2091.8	12.6716	0.228219
lcl|NW_022170249.1_ncrna_XR_004142811.1_70	3191	2927.8	4	0.0514704
lcl|NW_022170249.1_ncrna_XR_004142812.1_71	512	249.626	103	15.5448
lcl|NW_022170249.1_mrna_XM_031473771.1_72	2087	1823.8	79.5	1.64221
lcl|NW_022170249.1_mrna_XM_031471848.1_73	2448	2184.8	7	0.120705
lcl|NW_022170249.1_mrna_XM_031493798.1_74	1328	1064.8	1.25	0.0442264
lcl|NW_022170249.1_mrna_XM_031493828.1_75	1868	1604.8	0	0
lcl|NW_022170249.1_mrna_XM_031493822.1_76	1068	804.798	0	0
lcl|NW_022170249.1_mrna_XM_031493812.1_77	1104	840.798	6.29376	0.282006
lcl|NW_022170249.1_mrna_XM_031493841.1_78	966	702.798	12	0.643265
lcl|NW_022170249.1_ncrna_XR_004146334.1_79	650	387.125	3.06314	0.298095
lcl|NW_022170249.1_mrna_XM_031500890.1_80	2052	1788.8	0	0
lcl|NW_022170249.1_mrna_XM_031500882.1_81	2103	1839.8	177.232	3.62921
lcl|NW_022170249.1_ncrna_XR_004147160.1_82	1309	1045.8	0	0
lcl|NW_022170249.1_mrna_XM_031472077.1_83	782	518.962	0	0
lcl|NW_022170249.1_mrna_XM_031472621.1_84	1660	1396.8	0	0
lcl|NW_022170249.1_mrna_XM_031472623.1_85	2119	1855.8	0	0
lcl|NW_022170249.1_mrna_XM_031472622.1_86	2043	1779.8	0	0
lcl|NW_022170249.1_ncrna_XR_004143263.1_87	293	57.2373	0	0
lcl|NW_022170249.1_mrna_XM_031483208.1_88	1543	1279.8	18	0.529871
lcl|NW_022170249.1_mrna_XM_031483215.1_89	1395	1131.8	15	0.4993
lcl|NW_022170249.1_mrna_XM_031475019.1_90	1896	1632.8	0	0
lcl|NW_022170249.1_mrna_XM_031471347.1_91	2446	2182.8	0	0
lcl|NW_022170249.1_mrna_XM_031471754.1_92	1554	1290.8	0	0
lcl|NW_022170249.1_mrna_XM_031471755.1_93	1273	1009.8	0	0
lcl|NW_022170249.1_ncrna_XR_004142916.1_94	2339	2075.8	11.0007	0.199653
lcl|NW_022170249.1_mrna_XM_031472399.1_95	2173	1909.8	2.46922e-05	4.87093e-07
lcl|NW_022170249.1_mrna_XM_031473772.1_96	689	426.075	6.5	0.574733
lcl|NW_022170249.1_mrna_XM_031472447.1_97	863	599.891	39	2.44924
lcl|NW_022170249.1_mrna_XM_031472179.1_98	920	656.798	0	0
lcl|NW_022170249.1_ncrna_XR_004143135.1_99	1157	893.798	200	8.43004
lcl|NW_022170249.1_mrna_XM_031473234.1_100	1317	1053.8	248.479	8.88325
lcl|NW_022170249.1_mrna_XM_031473238.1_101	1115	851.798	42.3806	1.87443
lcl|NW_022170249.1_mrna_XM_031473236.1_102	1115	851.798	42.3806	1.87443
lcl|NW_022170249.1_mrna_XM_031473235.1_103	1462	1198.8	13.43	0.422056
lcl|NW_022170249.1_mrna_XM_031473233.1_104	1457	1193.8	613.77	19.3693
lcl|NW_022170249.1_mrna_XM_031473240.1_105	1115	851.798	169.522	7.49772
lcl|NW_022170249.1_mrna_XM_031473237.1_106	1114	850.798	188.034	8.32625
lcl|NW_022170249.1_ncrna_XR_004143134.1_107	2178	1914.8	52	1.0231
lcl|NW_022170249.1_ncrna_XR_004143133.1_108	1662	1398.8	5.00278	0.13474
lcl|NW_022170249.1_mrna_XM_031472212.1_109	1238	974.798	0	0
lcl|NW_022170249.1_mrna_XM_031473241.1_110	959	695.798	7	0.379013
lcl|NW_022170249.1_mrna_XM_031473242.1_111	1246	982.798	13	0.498331
lcl|NW_022170249.1_ncrna_XR_004143136.1_112	2459	2195.8	33.6521	0.577375
lcl|NW_022170249.1_mrna_XM_031477270.1_113	935	671.798	1	0.056079
lcl|NW_022170249.1_mrna_XM_031473919.1_114	1019	755.798	1.5	0.0747695
lcl|NW_022170249.1_mrna_XM_031472269.1_115	1839	1575.8	0	0
lcl|NW_022170249.1_mrna_XM_031472275.1_116	603	340.214	0	0
lcl|NW_022170249.1_mrna_XM_031472295.1_117	603	340.214	0	0
lcl|NW_022170249.1_mrna_XM_031492157.1_118	561	298.378	104	13.1312
lcl|NW_022170249.1_mrna_XM_031492146.1_119	983	719.798	5	0.261697
lcl|NW_022170249.1_ncrna_XR_004146078.1_120	6254	5990.8	41.1733	0.258923
lcl|NW_022170249.1_ncrna_XR_004146077.1_121	7293	7029.8	0	0
lcl|NW_022170249.1_ncrna_XR_004146079.1_122	1471	1207.8	39	1.21649
lcl|NW_022170249.1_ncrna_XR_004142863.1_123	2279	2015.8	13.6379	0.254883
lcl|NW_022170249.1_ncrna_XR_004142862.1_124	2284	2020.8	0	0
lcl|NW_022170249.1_ncrna_XR_004142861.1_125	2336	2072.8	30.3621	0.55184
lcl|NW_022170249.1_mrna_XM_031481342.1_126	643	380.135	4	0.396425
lcl|NW_022170249.1_mrna_XM_031471867.1_127	3471	3207.8	3.67271	0.0431339
lcl|NW_022170249.1_mrna_XM_031473345.1_128	1910	1646.8	2	0.045754
lcl|NW_022170249.1_mrna_XM_031472364.1_129	1494	1230.8	0	0
lcl|NW_022170249.1_mrna_XM_031472723.1_130	1819	1555.8	0	0
lcl|NW_022170249.1_mrna_XM_031472371.1_131	1212	948.798	1.27342e-07	5.05634e-09
lcl|NW_022170249.1_mrna_XM_031472390.1_132	1404	1140.8	0	0
lcl|NW_022170249.1_ncrna_XR_004142887.1_133	290	55.7059	2	1.35259
lcl|NW_022170249.1_mrna_XM_031472393.1_134	3432	3168.8	2.21658	0.0263528
lcl|NW_022170249.1_mrna_XM_031472986.1_135	1116	852.798	0	0
lcl|NW_022170249.1_mrna_XM_031472419.1_136	4158	3894.8	0	0
lcl|NW_022170249.1_mrna_XM_031472428.1_137	646	383.135	0	0
lcl|NW_022170249.1_mrna_XM_031473848.1_138	3945	3681.8	2.32003	0.0237396
lcl|NW_022170249.1_miscrna_XR_004143261.1_139	3945	3681.8	2.32003	0.0237396
lcl|NW_022170249.1_mrna_XM_031477230.1_140	830	566.921	0	0
lcl|NW_022170249.1_mrna_XM_031477127.1_141	3038	2774.8	0	0
lcl|NW_022170249.1_mrna_XM_031477065.1_142	3094	2830.8	9.7334	0.129537
lcl|NW_022170249.1_mrna_XM_031473328.1_143	1072	808.798	0.5	0.02329
lcl|NW_022170249.1_miscrna_XR_004143158.1_144	694	431.032	2	0.174807
lcl|NW_022170249.1_mrna_XM_031473326.1_145	1979	1715.8	0	0
lcl|NW_022170249.1_mrna_XM_031473327.1_146	824	560.921	0	0
lcl|NW_022170249.1_mrna_XM_031473812.1_147	1072	808.798	0.5	0.02329
lcl|NW_022170249.1_miscrna_XR_004143254.1_148	511	248.626	0	0
lcl|NW_022170249.1_mrna_XM_031473811.1_149	1830	1566.8	0.00763066	0.00018348
lcl|NW_022170249.1_miscrna_XR_004142850.1_150	2973	2709.8	13	0.180736
lcl|NW_022170249.1_miscrna_XR_004142849.1_151	3028	2764.8	0	0
lcl|NW_022170249.1_mrna_XM_031471749.1_152	3078	2814.8	0	0
lcl|NW_022170249.1_mrna_XM_031471896.1_153	2914	2650.8	3.84837	0.054694
lcl|NW_022170249.1_mrna_XM_031471897.1_154	2911	2647.8	5.1329	0.0730326
lcl|NW_022170249.1_mrna_XM_031472530.1_155	987	723.798	3	0.15615
lcl|NW_022170249.1_mrna_XM_031473087.1_156	2871	2607.8	74.1049	1.07056
lcl|NW_022170249.1_ncrna_XR_004142895.1_157	1010	746.798	15.5692	0.785419
lcl|NW_022170249.1_ncrna_XR_004143217.1_158	880	616.83	12.4305	0.759207
lcl|NW_022170249.1_ncrna_XR_004144778.1_159	6788	6524.8	0	0
lcl|NW_022170249.1_ncrna_XR_004144777.1_160	6209	5945.8	71.3069	0.451815
lcl|NW_022170249.1_mrna_XM_031484383.1_161	1510	1246.8	0	0
lcl|NW_022170249.1_mrna_XM_031484393.1_162	1489	1225.8	0	0
lcl|NW_022170249.1_mrna_XM_031484370.1_163	3800	3536.8	15.1361	0.161229
lcl|NW_022170249.1_miscrna_XR_004144775.1_164	1494	1230.8	0	0
lcl|NW_022170249.1_mrna_XM_031484406.1_165	1236	972.798	0	0
lcl|NW_022170249.1_mrna_XM_031484420.1_166	2514	2250.8	0	0
lcl|NW_022170249.1_mrna_XM_031492916.1_167	1957	1693.8	4.45876	0.0991726
lcl|NW_022170249.1_mrna_XM_031492937.1_168	1187	923.798	1.4369	0.0585989
lcl|NW_022170249.1_mrna_XM_031472563.1_169	1047	783.798	1	0.0480657
lcl|NW_022170249.1_mrna_XM_031492969.1_170	1199	935.798	0	0
lcl|NW_022170249.1_mrna_XM_031492926.1_171	1686	1422.8	129.274	3.42301
lcl|NW_022170249.1_mrna_XM_031492957.1_172	1100	836.798	5.50391	0.247793
lcl|NW_022170249.1_mrna_XM_031492949.1_173	1097	833.798	1.63948	0.0740772
lcl|NW_022170249.1_mrna_XM_031472579.1_174	1323	1059.8	4	0.142192
lcl|NW_022170249.1_mrna_XM_031471360.1_175	1616	1352.8	18.7205	0.521344
lcl|NW_022170249.1_mrna_XM_031471359.1_176	1625	1361.8	150.779	4.17127
lcl|NW_022170249.1_mrna_XM_031472947.1_177	886	622.83	0	0
lcl|NW_022170249.1_mrna_XM_031472948.1_178	826	562.921	3.30406	0.221126
lcl|NW_022170249.1_mrna_XM_031493434.1_179	1616	1352.8	18.7205	0.521344
lcl|NW_022170249.1_mrna_XM_031493426.1_180	1625	1361.8	150.779	4.17127
lcl|NW_022170249.1_mrna_XM_031493407.1_181	6416	6152.8	0	0
lcl|NW_022170249.1_miscrna_XR_004146288.1_182	6415	6151.8	0	0
lcl|NW_022170249.1_miscrna_XR_004146291.1_183	6379	6115.8	0	0
lcl|NW_022170249.1_mrna_XM_031493399.1_184	6471	6207.8	0	0
lcl|NW_022170249.1_mrna_XM_031493415.1_185	5871	5607.8	0	0
lcl|NW_022170249.1_miscrna_XR_004143539.1_186	2942	2678.8	0	0
lcl|NW_022170249.1_mrna_XM_031476046.1_187	1840	1576.8	0	0
lcl|NW_022170249.1_mrna_XM_031482759.1_188	1049	785.798	0	0
lcl|NW_022170249.1_mrna_XM_031482772.1_189	1168	904.798	0.5	0.0208189
lcl|NW_022170249.1_mrna_XM_031472627.1_190	869	605.876	0.0173622	0.00107959
lcl|NW_022170249.1_mrna_XM_031472631.1_191	3774	3510.8	16	0.171693
lcl|NW_022170249.1_mrna_XM_031472354.1_192	3052	2788.8	0	0
lcl|NW_022170249.1_mrna_XM_031472356.1_193	950	686.798	0	0
lcl|NW_022170249.1_mrna_XM_031473739.1_194	1612	1348.8	0	0
lcl|NW_022170249.1_mrna_XM_031472780.1_195	5694	5430.8	0	0
lcl|NW_022170249.1_mrna_XM_031472779.1_196	4490	4226.8	0	0
lcl|NW_022170249.1_mrna_XM_031472446.1_197	955	691.798	28511	1552.65
lcl|NW_022170249.1_mrna_XM_031472656.1_198	4011	3747.8	10	0.100522
lcl|NW_022170249.1_mrna_XM_031472660.1_199	957	693.798	6	0.325805
lcl|NW_022170249.1_mrna_XM_031491606.1_200	854	590.891	15.9527	1.01711
lcl|NW_022170249.1_mrna_XM_031472668.1_201	780	516.962	0	0
lcl|NW_022170249.1_mrna_XM_031491583.1_202	1350	1086.8	134	4.6451
lcl|NW_022170249.1_mrna_XM_031491594.1_203	644	381.135	9900	978.578
lcl|NW_022170249.1_mrna_XM_031473304.1_204	1318	1054.8	133.121	4.75462
lcl|NW_022170249.1_mrna_XM_031473305.1_205	1289	1025.8	283.379	10.4075
lcl|NW_022170249.1_mrna_XM_031497077.1_206	3933	3669.8	89.1689	0.915398
lcl|NW_022170249.1_mrna_XM_031482255.1_207	2116	1852.8	0.666667	0.0135556
lcl|NW_022170249.1_ncrna_XR_004144654.1_208	1031	767.798	0	0
lcl|NW_022170249.1_mrna_XM_031483382.1_209	1181	917.798	0.00018941	7.77491e-06
lcl|NW_022170249.1_mrna_XM_031483373.1_210	1177	913.798	0.0467089	0.0019257
lcl|NW_022170249.1_mrna_XM_031483388.1_211	1174	910.798	2.9531	0.122151
lcl|NW_022170249.1_mrna_XM_031482691.1_212	1800	1536.8	0	0
lcl|NW_022170249.1_mrna_XM_031482698.1_213	1869	1605.8	0	0
lcl|NW_022170249.1_mrna_XM_031496153.1_214	4380	4116.8	342.87	3.13768
lcl|NW_022170249.1_ncrna_XR_004146632.1_215	463	201.192	2.1947	0.410965
lcl|NW_022170249.1_ncrna_XR_004146634.1_216	888	624.83	0	0
lcl|NW_022170249.1_ncrna_XR_004143078.1_217	874	610.861	0	0
lcl|NW_022170249.1_mrna_XM_031472842.1_218	1140	876.798	0	0
lcl|NW_022170249.1_mrna_XM_031473375.1_219	1286	1022.8	0	0
lcl|NW_022170249.1_mrna_XM_031471614.1_220	3136	2872.8	9.654e-07	1.26602e-08
lcl|NW_022170249.1_ncrna_XR_004143176.1_221	715	452.021	0	0
lcl|NW_022170249.1_ncrna_XR_004143096.1_222	753	489.974	26	1.99912
lcl|NW_022170249.1_ncrna_XR_004143153.1_223	539	276.523	4.5	0.613084
lcl|NW_022170249.1_mrna_XM_031472149.1_224	2616	2352.8	2.79087	0.0446883
lcl|NW_022170249.1_mrna_XM_031482790.1_225	2400	2136.8	6.32836	0.111575
lcl|NW_022170249.1_ncrna_XR_004144529.1_226	558	295.401	1	0.127534
lcl|NW_022170249.1_mrna_XM_031471573.1_227	4986	4722.8	3.21716	0.0256633
lcl|NW_022170249.1_mrna_XM_031472826.1_228	848	584.921	1	0.0644083
lcl|NW_022170249.1_miscrna_XR_004143177.1_229	820	556.935	0	0
lcl|NW_022170249.1_mrna_XM_031473470.1_230	884	620.83	0	0
lcl|NW_022170249.1_mrna_XM_031472238.1_231	1450	1186.8	17.032	0.540663
lcl|NW_022170249.1_mrna_XM_031472239.1_232	1403	1139.8	0	0
lcl|NW_022170249.1_mrna_XM_031472240.1_233	1397	1133.8	0	0
lcl|NW_022170249.1_mrna_XM_031472237.1_234	3359	3095.8	0	0
lcl|NW_022170249.1_mrna_XM_031472236.1_235	3416	3152.8	0	0
lcl|NW_022170249.1_mrna_XM_031472368.1_236	1041	777.798	12	0.581237
lcl|NW_022170249.1_mrna_XM_031472367.1_237	844	580.921	3.4656	0.22475
lcl|NW_022170249.1_mrna_XM_031473523.1_238	1446	1182.8	6.19849e-05	1.97431e-06
lcl|NW_022170249.1_mrna_XM_031473525.1_239	1112	848.798	0	0
lcl|NW_022170249.1_mrna_XM_031473524.1_240	1074	810.798	1.5	0.0696976
lcl|NW_022170249.1_mrna_XM_031472404.1_241	1625	1361.8	1	0.0276647
lcl|NW_022170249.1_mrna_XM_031472402.1_242	1726	1462.8	0	0
lcl|NW_022170249.1_mrna_XM_031472403.1_243	1723	1459.8	0	0
lcl|NW_022170249.1_mrna_XM_031472405.1_244	2800	2536.8	1	0.0148509
lcl|NW_022170249.1_mrna_XM_031472924.1_245	707	444.021	0	0
lcl|NW_022170249.1_mrna_XM_031472571.1_246	910	646.83	0	0
lcl|NW_022170249.1_mrna_XM_031472569.1_247	3000	2736.8	8	0.110125
lcl|NW_022170249.1_mrna_XM_031472931.1_248	1759	1495.8	0.292432	0.00736532
lcl|NW_022170249.1_mrna_XM_031472570.1_249	1358	1094.8	0	0
lcl|NW_022170249.1_mrna_XM_031482968.1_250	2655	2391.8	12.7359	0.200606
lcl|NW_022170249.1_mrna_XM_031471818.1_251	777	513.962	0	0
lcl|NW_022170249.1_mrna_XM_031492316.1_252	876	612.861	0	0
lcl|NW_022170249.1_mrna_XM_031492307.1_253	784	520.962	0	0
lcl|NW_022170249.1_ncrna_XR_004146123.1_254	1673	1409.8	8.95769	0.239375
lcl|NW_022170249.1_ncrna_XR_004146122.1_255	1679	1415.8	0.042306	0.00112574
lcl|NW_022170249.1_ncrna_XR_004146120.1_256	1727	1463.8	0	0
lcl|NW_022170249.1_mrna_XM_031492296.1_257	784	520.962	0	0
lcl|NW_022170249.1_ncrna_XR_004146129.1_258	1475	1211.8	0	0
lcl|NW_022170249.1_ncrna_XR_004146126.1_259	1481	1217.8	0	0
lcl|NW_022170249.1_ncrna_XR_004146124.1_260	1529	1265.8	0	0
lcl|NW_022170249.1_mrna_XM_031472983.1_261	724	461.021	43.8472	3.5831
lcl|NW_022170249.1_mrna_XM_031472994.1_262	351	96.7967	0	0
lcl|NW_022170249.1_ncrna_XR_004143279.1_263	440	178.664	53.5499	11.2917
lcl|NW_022170249.1_ncrna_XR_004143280.1_264	507	244.688	3	0.4619
lcl|NW_022170249.1_miscrna_XR_004143083.1_265	1509	1245.8	0	0
lcl|NW_022170249.1_mrna_XM_031472987.1_266	987	723.798	29.8165	1.55195
lcl|NW_022170249.1_miscrna_XR_004143084.1_267	1288	1024.8	33.7422	1.24044
lcl|NW_022170249.1_ncrna_XR_004143087.1_268	1110	846.798	4.33363	0.192802
lcl|NW_022170249.1_ncrna_XR_004143086.1_269	1189	925.798	0	0
lcl|NW_022170249.1_ncrna_XR_004143085.1_270	1232	968.798	0	0
lcl|NW_022170249.1_mrna_XM_031472949.1_271	1725	1461.8	0	0
lcl|NW_022170249.1_mrna_XM_031482353.1_272	1328	1064.8	0	0
lcl|NW_022170249.1_mrna_XM_031482362.1_273	1178	914.798	16.3195	0.672078
lcl|NW_022170249.1_mrna_XM_031473008.1_274	1085	821.798	0	0
lcl|NW_022170249.1_mrna_XM_031473017.1_275	1572	1308.8	1	0.028785
lcl|NW_022170249.1_mrna_XM_031473023.1_276	1797	1533.8	23	0.564935
lcl|NW_022170249.1_ncrna_XR_004145559.1_277	120	26.6319	0	0
lcl|NW_022170249.1_mrna_XM_031473086.1_278	1485	1221.8	0	0
lcl|NW_022170249.1_ncrna_XR_004144604.1_279	771	507.974	2.70183	0.20038
lcl|NW_022170249.1_ncrna_XR_004144605.1_280	823	559.921	9.33367	0.628007
lcl|NW_022170249.1_mrna_XM_031471426.1_281	848	584.921	6	0.38645
lcl|NW_022170249.1_mrna_XM_031473094.1_282	750	486.974	0	0
lcl|NW_022170249.1_mrna_XM_031473099.1_283	753	489.974	0	0
lcl|NW_022170249.1_mrna_XM_031473131.1_284	833	569.921	0	0
lcl|NW_022170249.1_mrna_XM_031503435.1_285	3185	2921.8	0	0
lcl|NW_022170249.1_mrna_XM_031503449.1_286	3094	2830.8	0	0
lcl|NW_022170249.1_mrna_XM_031503444.1_287	3100	2836.8	0	0
lcl|NW_022170249.1_mrna_XM_031503430.1_288	3180	2916.8	30.8231	0.398116
lcl|NW_022170249.1_mrna_XM_031503416.1_289	3183	2919.8	0	0
lcl|NW_022170249.1_mrna_XM_031503421.1_290	1990	1726.8	244.553	5.33544
lcl|NW_022170249.1_mrna_XM_031473159.1_291	669	406.075	1	0.0927753
lcl|NW_022170249.1_mrna_XM_031473176.1_292	1068	804.798	0.5	0.0234057
lcl|NW_022170249.1_mrna_XM_031503559.1_293	1615	1351.8	0	0
lcl|NW_022170249.1_mrna_XM_031503574.1_294	1567	1303.8	0	0
lcl|NW_022170249.1_mrna_XM_031503568.1_295	1529	1265.8	0	0
lcl|NW_022170249.1_mrna_XM_031503522.1_296	1446	1182.8	6.19849e-05	1.97431e-06
lcl|NW_022170249.1_mrna_XM_031473186.1_297	2418	2154.8	0	0
lcl|NW_022170249.1_mrna_XM_031473193.1_298	1647	1383.8	0	0
lcl|NW_022170249.1_mrna_XM_031473205.1_299	1281	1017.8	0	0
lcl|NW_022170249.1_mrna_XM_031503593.1_300	1164	900.798	0	0
lcl|NW_022170249.1_mrna_XM_031503636.1_301	1255	991.798	0	0
lcl|NW_022170249.1_mrna_XM_031503457.1_302	1989	1725.8	0	0
lcl|NW_022170249.1_mrna_XM_031503335.1_303	3654	3390.8	1	0.0111106
lcl|NW_022170249.1_mrna_XM_031503342.1_304	3654	3390.8	1	0.0111106
lcl|NW_022170249.1_mrna_XM_031473215.1_305	1697	1433.8	1.05749e-06	2.77861e-08
lcl|NW_022170249.1_ncrna_XR_004142759.1_306	397	137.472	0	0
lcl|NW_022170249.1_mrna_XM_031503394.1_307	2120	1856.8	0	0
lcl|NW_022170249.1_mrna_XM_031473228.1_308	1857	1593.8	3	0.0709132
lcl|NW_022170249.1_mrna_XM_031503403.1_309	2567	2303.8	9.97315	0.16309
lcl|NW_022170249.1_mrna_XM_031473245.1_310	2298	2034.8	3.28683	0.0608548
lcl|NW_022170249.1_mrna_XM_031473257.1_311	1621	1357.8	40.8133	1.13241
lcl|NW_022170249.1_ncrna_XR_004142760.1_312	382	123.663	0.89445	0.272493
lcl|NW_022170249.1_mrna_XM_031503478.1_313	2088	1824.8	4	0.0825818
lcl|NW_022170249.1_mrna_XM_031503640.1_314	1343	1079.8	6	0.209338
lcl|NW_022170249.1_mrna_XM_031503616.1_315	940	676.798	0	0
lcl|NW_022170249.1_mrna_XM_031503628.1_316	882	618.83	0	0
lcl|NW_022170249.1_mrna_XM_031503623.1_317	962	698.798	15.7787	0.850664
lcl|NW_022170249.1_mrna_XM_031503633.1_318	1136	872.798	31.1713	1.34549
lcl|NW_022170249.1_mrna_XM_031503635.1_319	876	612.861	10	0.614719
lcl|NW_022170249.1_mrna_XM_031503634.1_320	853	589.906	0	0
lcl|NW_022170249.1_mrna_XM_031503326.1_321	1959	1695.8	618	13.7295
lcl|NW_022170249.1_mrna_XM_031503312.1_322	4712	4448.8	1681.97	14.2434
lcl|NW_022170249.1_mrna_XM_031503320.1_323	4638	4374.8	174.035	1.49871
lcl|NW_022170249.1_mrna_XM_031503490.1_324	1693	1429.8	86.0695	2.26785
lcl|NW_022170249.1_mrna_XM_031503486.1_325	1695	1431.8	338.93	8.91801
lcl|NW_022170249.1_mrna_XM_031503466.1_326	1909	1645.8	457	10.4611
lcl|NW_022170249.1_mrna_XM_031503547.1_327	1402	1138.8	3146	104.076
