target_id	length	eff_length	est_counts	tpm
lcl|NW_022170249.1_ncrna_XR_004142812.1_71	512	277.128	171	17.8712
lcl|NW_022170249.1_mrna_XM_031473771.1_72	2087	1851.82	250	3.91001
lcl|NW_022170249.1_mrna_XM_031471848.1_73	2448	2212.82	11	0.143974
lcl|NW_022170249.1_mrna_XM_031493798.1_74	1328	1092.82	4	0.10601
lcl|NW_022170249.1_mrna_XM_031493828.1_75	1868	1632.82	3.9543	0.0701403
lcl|NW_022170249.1_mrna_XM_031493822.1_76	1068	832.822	0	0
lcl|NW_022170249.1_mrna_XM_031493812.1_77	1104	868.822	0	0
lcl|NW_022170249.1_mrna_XM_031493841.1_78	966	730.822	9	0.356671
lcl|NW_022170249.1_ncrna_XR_004146334.1_79	650	414.97	0	0
lcl|NW_022170249.1_mrna_XM_031500890.1_80	2052	1816.82	0	0
lcl|NW_022170249.1_mrna_XM_031500882.1_81	2103	1867.82	148.98	2.31009
lcl|NW_022170249.1_ncrna_XR_004147160.1_82	1309	1073.82	0	0
lcl|NW_022170249.1_mrna_XM_031472077.1_83	782	546.901	0	0
lcl|NW_022170249.1_mrna_XM_031472621.1_84	1660	1424.82	0	0
lcl|NW_022170249.1_mrna_XM_031472623.1_85	2119	1883.82	4.76894	0.0733194
lcl|NW_022170249.1_mrna_XM_031472622.1_86	2043	1807.82	5.43385	0.087054
lcl|NW_022170249.1_ncrna_XR_004143263.1_87	293	72.1576	0	0
lcl|NW_022170249.1_mrna_XM_031483208.1_88	1543	1307.82	10	0.221456
lcl|NW_022170249.1_mrna_XM_031483215.1_89	1395	1159.82	12	0.299658
lcl|NW_022170249.1_mrna_XM_031475019.1_90	1896	1660.82	0	0
lcl|NW_022170249.1_mrna_XM_031471347.1_91	2446	2210.82	0	0
lcl|NW_022170249.1_mrna_XM_031471754.1_92	1554	1318.82	0	0
lcl|NW_022170249.1_mrna_XM_031471755.1_93	1273	1037.82	0	0
lcl|NW_022170249.1_ncrna_XR_004142916.1_94	2339	2103.82	7.00009	0.0963677
lcl|NW_022170249.1_mrna_XM_031472399.1_95	2173	1937.82	3.77456e-05	5.64143e-07
lcl|NW_022170249.1_mrna_XM_031473772.1_96	689	453.936	8	0.510425
lcl|NW_022170249.1_mrna_XM_031472447.1_97	863	627.858	108	4.98195
lcl|NW_022170249.1_mrna_XM_031472179.1_98	920	684.858	0.102882	0.00435087
lcl|NW_022170249.1_ncrna_XR_004143135.1_99	1157	921.822	181	5.6868
lcl|NW_022170249.1_mrna_XM_031473234.1_100	1317	1081.82	259.653	6.95143
lcl|NW_022170249.1_mrna_XM_031473238.1_101	1115	879.822	149.199	4.91144
lcl|NW_022170249.1_mrna_XM_031473236.1_102	1115	879.822	149.199	4.91144
lcl|NW_022170249.1_mrna_XM_031473235.1_103	1462	1226.82	15.7982	0.372961
lcl|NW_022170249.1_mrna_XM_031473233.1_104	1457	1221.82	457.801	10.8519
lcl|NW_022170249.1_mrna_XM_031473240.1_105	1115	879.822	127.885	4.20981
lcl|NW_022170249.1_mrna_XM_031473237.1_106	1114	878.822	65.4556	2.15716
lcl|NW_022170249.1_ncrna_XR_004143134.1_107	2178	1942.82	113	1.68454
lcl|NW_022170249.1_ncrna_XR_004143133.1_108	1662	1426.82	14.0082	0.284347
lcl|NW_022170249.1_mrna_XM_031472212.1_109	1238	1002.82	41.5	1.19856
lcl|NW_022170249.1_mrna_XM_031473241.1_110	959	723.84	4	0.160049
lcl|NW_022170249.1_mrna_XM_031473242.1_111	1246	1010.82	8	0.22922
lcl|NW_022170249.1_ncrna_XR_004143136.1_112	2459	2223.82	17.0408	0.221935
lcl|NW_022170249.1_mrna_XM_031477270.1_113	935	699.858	3	0.12415
lcl|NW_022170249.1_mrna_XM_031473919.1_114	1019	783.822	5	0.184752
lcl|NW_022170249.1_mrna_XM_031472269.1_115	1839	1603.82	1	0.0180585
lcl|NW_022170249.1_mrna_XM_031472275.1_116	603	368.02	1.66667	0.131164
lcl|NW_022170249.1_mrna_XM_031472295.1_117	603	368.02	0	0
lcl|NW_022170249.1_mrna_XM_031492157.1_118	561	326.045	6	0.532978
lcl|NW_022170249.1_mrna_XM_031492146.1_119	983	747.822	4	0.154917
lcl|NW_022170249.1_ncrna_XR_004146078.1_120	6254	6018.82	22	0.105864
lcl|NW_022170249.1_ncrna_XR_004146077.1_121	7293	7057.82	0	0
lcl|NW_022170249.1_ncrna_XR_004146079.1_122	1471	1235.82	31	0.726511
lcl|NW_022170249.1_ncrna_XR_004142863.1_123	2279	2043.82	15.7358	0.222989
lcl|NW_022170249.1_ncrna_XR_004142862.1_124	2284	2048.82	0	0
lcl|NW_022170249.1_ncrna_XR_004142861.1_125	2336	2100.82	13.2642	0.182864
lcl|NW_022170249.1_mrna_XM_031481342.1_126	643	407.98	6	0.425941
lcl|NW_022170249.1_mrna_XM_031471867.1_127	3471	3235.82	2.6447	0.0236717
lcl|NW_022170249.1_mrna_XM_031473345.1_128	1910	1674.82	8.14424	0.140838
lcl|NW_022170249.1_mrna_XM_031472364.1_129	1494	1258.82	0	0
lcl|NW_022170249.1_mrna_XM_031472723.1_130	1819	1583.82	0	0
lcl|NW_022170249.1_mrna_XM_031472371.1_131	1212	976.822	0	0
lcl|NW_022170249.1_mrna_XM_031472390.1_132	1404	1168.82	0.0213815	0.000529818
lcl|NW_022170249.1_ncrna_XR_004142887.1_133	290	70.0795	1	0.413281
lcl|NW_022170249.1_mrna_XM_031472393.1_134	3432	3196.82	31.1897	0.282572
lcl|NW_022170249.1_mrna_XM_031472986.1_135	1116	880.822	0	0
lcl|NW_022170249.1_mrna_XM_031472419.1_136	4158	3922.82	0	0
lcl|NW_022170249.1_mrna_XM_031472428.1_137	646	410.97	0	0
lcl|NW_022170249.1_mrna_XM_031473848.1_138	3945	3709.82	8.49633	0.0663308
lcl|NW_022170249.1_miscrna_XR_004143261.1_139	3945	3709.82	8.49633	0.0663308
lcl|NW_022170249.1_mrna_XM_031477230.1_140	830	594.858	3	0.146065
lcl|NW_022170249.1_mrna_XM_031477127.1_141	3038	2802.82	0	0
lcl|NW_022170249.1_mrna_XM_031477065.1_142	3094	2858.82	17.912	0.181465
lcl|NW_022170249.1_mrna_XM_031473328.1_143	1072	836.822	2	0.0692203
lcl|NW_022170249.1_miscrna_XR_004143158.1_144	694	458.925	0	0
lcl|NW_022170249.1_mrna_XM_031473326.1_145	1979	1743.82	0	0
lcl|NW_022170249.1_mrna_XM_031473327.1_146	824	588.873	0	0
lcl|NW_022170249.1_mrna_XM_031473812.1_147	1072	836.822	2	0.0692203
lcl|NW_022170249.1_miscrna_XR_004143254.1_148	511	276.128	0	0
lcl|NW_022170249.1_mrna_XM_031473811.1_149	1830	1594.82	0	0
lcl|NW_022170249.1_miscrna_XR_004142850.1_150	2973	2737.82	14.7861	0.156418
lcl|NW_022170249.1_miscrna_XR_004142849.1_151	3028	2792.82	0	0
lcl|NW_022170249.1_mrna_XM_031471749.1_152	3078	2842.82	0	0
lcl|NW_022170249.1_mrna_XM_031471896.1_153	2914	2678.82	0	0
lcl|NW_022170249.1_mrna_XM_031471897.1_154	2911	2675.82	13.9758	0.151271
lcl|NW_022170249.1_mrna_XM_031472530.1_155	987	751.822	0	0
lcl|NW_022170249.1_mrna_XM_031473087.1_156	2871	2635.82	524.327	5.76133
lcl|NW_022170249.1_ncrna_XR_004142895.1_157	1010	774.822	0	0
lcl|NW_022170249.1_ncrna_XR_004143217.1_158	880	644.858	23.8194	1.0698
lcl|NW_022170249.1_ncrna_XR_004144778.1_159	6788	6552.82	45.2699	0.200087
lcl|NW_022170249.1_ncrna_XR_004144777.1_160	6209	5973.82	27.3668	0.132681
lcl|NW_022170249.1_mrna_XM_031484383.1_161	1510	1274.82	0	0
lcl|NW_022170249.1_mrna_XM_031484393.1_162	1489	1253.82	0	0
lcl|NW_022170249.1_mrna_XM_031484370.1_163	3800	3564.82	27.7418	0.225389
lcl|NW_022170249.1_miscrna_XR_004144775.1_164	1494	1258.82	0	0
lcl|NW_022170249.1_mrna_XM_031484406.1_165	1236	1000.82	0	0
lcl|NW_022170249.1_mrna_XM_031484420.1_166	2514	2278.82	0	0
lcl|NW_022170249.1_mrna_XM_031492916.1_167	1957	1721.82	0	0
lcl|NW_022170249.1_mrna_XM_031492937.1_168	1187	951.822	0	0
lcl|NW_022170249.1_mrna_XM_031472563.1_169	1047	811.822	2.00145	0.0714037
lcl|NW_022170249.1_mrna_XM_031492969.1_170	1199	963.822	2.64993	0.0796296
lcl|NW_022170249.1_mrna_XM_031492926.1_171	1686	1450.82	268.767	5.36536
lcl|NW_022170249.1_mrna_XM_031492957.1_172	1100	864.822	1.50163	0.050289
lcl|NW_022170249.1_mrna_XM_031492949.1_173	1097	861.822	204.443	6.87056
lcl|NW_022170249.1_mrna_XM_031472579.1_174	1323	1087.82	0	0
lcl|NW_022170249.1_mrna_XM_031471360.1_175	1616	1380.82	62.3445	1.30767
lcl|NW_022170249.1_mrna_XM_031471359.1_176	1625	1389.82	363.655	7.57823
lcl|NW_022170249.1_mrna_XM_031472947.1_177	886	650.858	0	0
lcl|NW_022170249.1_mrna_XM_031472948.1_178	826	590.873	0	0
lcl|NW_022170249.1_mrna_XM_031493434.1_179	1616	1380.82	62.3445	1.30767
lcl|NW_022170249.1_mrna_XM_031493426.1_180	1625	1389.82	363.655	7.57823
lcl|NW_022170249.1_mrna_XM_031493407.1_181	6416	6180.82	0	0
lcl|NW_022170249.1_miscrna_XR_004146288.1_182	6415	6179.82	2.31699e-08	1.08589e-10
lcl|NW_022170249.1_miscrna_XR_004146291.1_183	6379	6143.82	0	0
lcl|NW_022170249.1_mrna_XM_031493399.1_184	6471	6235.82	0	0
lcl|NW_022170249.1_mrna_XM_031493415.1_185	5871	5635.82	68.3941	0.351478
lcl|NW_022170249.1_miscrna_XR_004143539.1_186	2942	2706.82	0	0
lcl|NW_022170249.1_mrna_XM_031476046.1_187	1840	1604.82	0	0
lcl|NW_022170249.1_mrna_XM_031482759.1_188	1049	813.822	0	0
lcl|NW_022170249.1_mrna_XM_031482772.1_189	1168	932.822	0.5	0.0155242
lcl|NW_022170249.1_mrna_XM_031472627.1_190	869	633.858	3.91469	0.178872
lcl|NW_022170249.1_mrna_XM_031472631.1_191	3774	3538.82	13	0.106395
lcl|NW_022170249.1_mrna_XM_031472354.1_192	3052	2816.82	0	0
lcl|NW_022170249.1_mrna_XM_031472356.1_193	950	714.858	0	0
lcl|NW_022170249.1_mrna_XM_031473739.1_194	1612	1376.82	0	0
lcl|NW_022170249.1_mrna_XM_031472780.1_195	5694	5458.82	0	0
lcl|NW_022170249.1_mrna_XM_031472779.1_196	4490	4254.82	0	0
lcl|NW_022170249.1_mrna_XM_031472446.1_197	955	719.84	36630	1473.8
lcl|NW_022170249.1_mrna_XM_031472656.1_198	4011	3775.82	10.7757	0.0826556
lcl|NW_022170249.1_mrna_XM_031472660.1_199	957	721.84	9	0.361109
lcl|NW_022170249.1_mrna_XM_031491606.1_200	854	618.858	0	0
lcl|NW_022170249.1_mrna_XM_031472668.1_201	780	544.901	0	0
lcl|NW_022170249.1_mrna_XM_031491583.1_202	1350	1114.82	838	21.7708
lcl|NW_022170249.1_mrna_XM_031491594.1_203	644	408.98	597	42.2775
lcl|NW_022170249.1_mrna_XM_031473304.1_204	1318	1082.82	159.714	4.27191
lcl|NW_022170249.1_mrna_XM_031473305.1_205	1289	1053.82	333.786	9.17356
lcl|NW_022170249.1_mrna_XM_031497077.1_206	3933	3697.82	443.748	3.47558
lcl|NW_022170249.1_mrna_XM_031482255.1_207	2116	1880.82	5.66667	0.0872603
lcl|NW_022170249.1_ncrna_XR_004144654.1_208	1031	795.822	0	0
lcl|NW_022170249.1_mrna_XM_031483382.1_209	1181	945.822	0.000461099	1.41196e-05
lcl|NW_022170249.1_mrna_XM_031483373.1_210	1177	941.822	0.11985	0.00368557
lcl|NW_022170249.1_mrna_XM_031483388.1_211	1174	938.822	7.87969	0.243087
lcl|NW_022170249.1_mrna_XM_031482691.1_212	1800	1564.82	0	0
lcl|NW_022170249.1_mrna_XM_031482698.1_213	1869	1633.82	0	0
lcl|NW_022170249.1_mrna_XM_031496153.1_214	4380	4144.82	332.196	2.32126
lcl|NW_022170249.1_ncrna_XR_004146632.1_215	463	228.438	15.18	1.9246
lcl|NW_022170249.1_ncrna_XR_004146634.1_216	888	652.858	0	0
lcl|NW_022170249.1_ncrna_XR_004143078.1_217	874	638.858	0	0
lcl|NW_022170249.1_mrna_XM_031472842.1_218	1140	904.822	0	0
lcl|NW_022170249.1_mrna_XM_031473375.1_219	1286	1050.82	51.2548	1.41267
lcl|NW_022170249.1_mrna_XM_031471614.1_220	3136	2900.82	0.613912	0.00612945
lcl|NW_022170249.1_ncrna_XR_004143176.1_221	715	479.913	0	0
lcl|NW_022170249.1_ncrna_XR_004143096.1_222	753	517.901	36	2.01323
lcl|NW_022170249.1_ncrna_XR_004143153.1_223	539	304.069	2.5	0.238125
lcl|NW_022170249.1_mrna_XM_031472149.1_224	2616	2380.82	0	0
lcl|NW_022170249.1_mrna_XM_031482790.1_225	2400	2164.82	11.992	0.160437
lcl|NW_022170249.1_ncrna_XR_004144529.1_226	558	323.045	5	0.448273
lcl|NW_022170249.1_mrna_XM_031471573.1_227	4986	4750.82	24.2719	0.147969
lcl|NW_022170249.1_mrna_XM_031472826.1_228	848	612.858	1	0.0472582
lcl|NW_022170249.1_miscrna_XR_004143177.1_229	820	584.873	5.43847	0.26931
lcl|NW_022170249.1_mrna_XM_031473470.1_230	884	648.858	0	0
lcl|NW_022170249.1_mrna_XM_031472238.1_231	1450	1214.82	0	0
lcl|NW_022170249.1_mrna_XM_031472239.1_232	1403	1167.82	0	0
lcl|NW_022170249.1_mrna_XM_031472240.1_233	1397	1161.82	0	0
lcl|NW_022170249.1_mrna_XM_031472237.1_234	3359	3123.82	0	0
lcl|NW_022170249.1_mrna_XM_031472236.1_235	3416	3180.82	0	0
lcl|NW_022170249.1_mrna_XM_031472368.1_236	1041	805.822	4	0.143766
lcl|NW_022170249.1_mrna_XM_031472367.1_237	844	608.858	6.15296	0.292688
lcl|NW_022170249.1_mrna_XM_031473523.1_238	1446	1210.82	0	0
lcl|NW_022170249.1_mrna_XM_031473525.1_239	1112	876.822	5.50268	0.181761
lcl|NW_022170249.1_mrna_XM_031473524.1_240	1074	838.822	0.477638	0.0164917
lcl|NW_022170249.1_mrna_XM_031472404.1_241	1625	1389.82	0	0
lcl|NW_022170249.1_mrna_XM_031472402.1_242	1726	1490.82	0	0
lcl|NW_022170249.1_mrna_XM_031472403.1_243	1723	1487.82	39.9369	0.777427
lcl|NW_022170249.1_mrna_XM_031472405.1_244	2800	2564.82	2	0.0225844
lcl|NW_022170249.1_mrna_XM_031472924.1_245	707	471.913	0	0
lcl|NW_022170249.1_mrna_XM_031472571.1_246	910	674.858	0	0
lcl|NW_022170249.1_mrna_XM_031472569.1_247	3000	2764.82	26.5977	0.278621
lcl|NW_022170249.1_mrna_XM_031472931.1_248	1759	1523.82	2.80144	0.0532456
lcl|NW_022170249.1_mrna_XM_031472570.1_249	1358	1122.82	0	0
lcl|NW_022170249.1_mrna_XM_031482968.1_250	2655	2419.82	0	0
lcl|NW_022170249.1_mrna_XM_031471818.1_251	777	541.901	49	2.61886
lcl|NW_022170249.1_mrna_XM_031492316.1_252	876	640.858	0	0
lcl|NW_022170249.1_mrna_XM_031492307.1_253	784	548.901	7.5	0.395734
lcl|NW_022170249.1_ncrna_XR_004146123.1_254	1673	1437.82	0	0
lcl|NW_022170249.1_ncrna_XR_004146122.1_255	1679	1443.82	8	0.160477
lcl|NW_022170249.1_ncrna_XR_004146120.1_256	1727	1491.82	0	0
lcl|NW_022170249.1_mrna_XM_031492296.1_257	784	548.901	7.5	0.395734
lcl|NW_022170249.1_ncrna_XR_004146129.1_258	1475	1239.82	0	0
lcl|NW_022170249.1_ncrna_XR_004146126.1_259	1481	1245.82	0	0
lcl|NW_022170249.1_ncrna_XR_004146124.1_260	1529	1293.82	0	0
lcl|NW_022170249.1_mrna_XM_031472983.1_261	724	488.913	26.5529	1.57295
lcl|NW_022170249.1_mrna_XM_031472994.1_262	351	119.832	0	0
lcl|NW_022170249.1_ncrna_XR_004143279.1_263	440	205.683	7.39143	1.0408
lcl|NW_022170249.1_ncrna_XR_004143280.1_264	507	272.148	17.5229	1.86483
lcl|NW_022170249.1_miscrna_XR_004143083.1_265	1509	1273.82	2.44027	0.0554838
lcl|NW_022170249.1_mrna_XM_031472987.1_266	987	751.822	15.9308	0.613705
lcl|NW_022170249.1_miscrna_XR_004143084.1_267	1288	1052.82	0	0
lcl|NW_022170249.1_ncrna_XR_004143087.1_268	1110	874.822	0	0
lcl|NW_022170249.1_ncrna_XR_004143086.1_269	1189	953.822	3.10727	0.0943515
lcl|NW_022170249.1_ncrna_XR_004143085.1_270	1232	996.822	0	0
lcl|NW_022170249.1_mrna_XM_031472949.1_271	1725	1489.82	0	0
lcl|NW_022170249.1_mrna_XM_031482353.1_272	1328	1092.82	0	0
lcl|NW_022170249.1_mrna_XM_031482362.1_273	1178	942.822	0	0
lcl|NW_022170249.1_mrna_XM_031473008.1_274	1085	849.822	0	0
lcl|NW_022170249.1_mrna_XM_031473017.1_275	1572	1336.82	2	0.0433304
lcl|NW_022170249.1_mrna_XM_031473023.1_276	1797	1561.82	1	0.0185441
lcl|NW_022170249.1_ncrna_XR_004145559.1_277	120	22.66	3.13117	4.00205
lcl|NW_022170249.1_mrna_XM_031473086.1_278	1485	1249.82	2	0.0463467
lcl|NW_022170249.1_ncrna_XR_004144604.1_279	771	535.901	0	0
lcl|NW_022170249.1_ncrna_XR_004144605.1_280	823	587.873	11.6949	0.576169
lcl|NW_022170249.1_mrna_XM_031471426.1_281	848	612.858	3	0.141775
lcl|NW_022170249.1_mrna_XM_031473094.1_282	750	514.901	1	0.0562488
lcl|NW_022170249.1_mrna_XM_031473099.1_283	753	517.901	0	0
lcl|NW_022170249.1_mrna_XM_031473131.1_284	833	597.858	3	0.145332
lcl|NW_022170249.1_mrna_XM_031503435.1_285	3185	2949.82	0	0
lcl|NW_022170249.1_mrna_XM_031503449.1_286	3094	2858.82	0	0
lcl|NW_022170249.1_mrna_XM_031503444.1_287	3100	2864.82	0	0
lcl|NW_022170249.1_mrna_XM_031503430.1_288	3180	2944.82	135.429	1.33195
lcl|NW_022170249.1_mrna_XM_031503416.1_289	3183	2947.82	0	0
lcl|NW_022170249.1_mrna_XM_031503421.1_290	1990	1754.82	543.381	8.96826
lcl|NW_022170249.1_mrna_XM_031473159.1_291	669	433.97	0	0
lcl|NW_022170249.1_mrna_XM_031473176.1_292	1068	832.822	2.5	0.086941
lcl|NW_022170249.1_mrna_XM_031503559.1_293	1615	1379.82	0	0
lcl|NW_022170249.1_mrna_XM_031503574.1_294	1567	1331.82	0	0
lcl|NW_022170249.1_mrna_XM_031503568.1_295	1529	1293.82	0	0
lcl|NW_022170249.1_mrna_XM_031503522.1_296	1446	1210.82	26.0948	0.624181
lcl|NW_022170249.1_mrna_XM_031473186.1_297	2418	2182.82	0	0
lcl|NW_022170249.1_mrna_XM_031473193.1_298	1647	1411.82	1	0.0205143
lcl|NW_022170249.1_mrna_XM_031473205.1_299	1281	1045.82	0	0
lcl|NW_022170249.1_mrna_XM_031503593.1_300	1164	928.822	0	0
lcl|NW_022170249.1_mrna_XM_031503636.1_301	1255	1019.82	1.2275	0.0348605
lcl|NW_022170249.1_mrna_XM_031503457.1_302	1989	1753.82	0	0
lcl|NW_022170249.1_mrna_XM_031503335.1_303	3654	3418.82	2.76568	0.0234294
lcl|NW_022170249.1_mrna_XM_031503342.1_304	3654	3418.82	2.76568	0.0234294
lcl|NW_022170249.1_mrna_XM_031473215.1_305	1697	1461.82	2.81042e-07	5.56818e-09
lcl|NW_022170249.1_ncrna_XR_004142759.1_306	397	163.431	6.20299	1.09927
lcl|NW_022170249.1_mrna_XM_031503394.1_307	2120	1884.82	0	0
lcl|NW_022170249.1_mrna_XM_031473228.1_308	1857	1621.82	19	0.339303
lcl|NW_022170249.1_mrna_XM_031503403.1_309	2567	2331.82	0	0
lcl|NW_022170249.1_mrna_XM_031473245.1_310	2298	2062.82	3.85288	0.0540953
lcl|NW_022170249.1_mrna_XM_031473257.1_311	1621	1385.82	13.8737	0.289949
lcl|NW_022170249.1_ncrna_XR_004142760.1_312	382	148.926	2.16893	0.421806
lcl|NW_022170249.1_mrna_XM_031503478.1_313	2088	1852.82	0	0
lcl|NW_022170249.1_mrna_XM_031503640.1_314	1343	1107.82	0	0
lcl|NW_022170249.1_mrna_XM_031503616.1_315	940	704.858	11.3876	0.467915
lcl|NW_022170249.1_mrna_XM_031503628.1_316	882	646.858	1.36467	0.061102
lcl|NW_022170249.1_mrna_XM_031503623.1_317	962	726.84	0	0
lcl|NW_022170249.1_mrna_XM_031503633.1_318	1136	900.822	0	0
lcl|NW_022170249.1_mrna_XM_031503635.1_319	876	640.858	0	0
lcl|NW_022170249.1_mrna_XM_031503634.1_320	853	617.858	2	0.0937515
lcl|NW_022170249.1_mrna_XM_031503326.1_321	1959	1723.82	672	11.2905
lcl|NW_022170249.1_mrna_XM_031503312.1_322	4712	4476.82	1812.11	11.7233
lcl|NW_022170249.1_mrna_XM_031503320.1_323	4638	4402.82	81.8941	0.538714
lcl|NW_022170249.1_mrna_XM_031503490.1_324	1693	1457.82	11.8216	0.234859
lcl|NW_022170249.1_mrna_XM_031503486.1_325	1695	1459.82	311.178	6.17371
lcl|NW_022170249.1_mrna_XM_031503466.1_326	1909	1673.82	601	10.3992
lcl|NW_022170249.1_mrna_XM_031503547.1_327	1402	1166.82	3696	91.7411
lcl|NW_022170249.1_mrna_XM_031473298.1_328	558	323.045	165	14.793
