target_id	length	eff_length	est_counts	tpm
lcl|NW_022170249.1_mrna_XM_031473678.1_41	1965	1721.26	0	0
lcl|NW_022170249.1_mrna_XM_031473676.1_42	1904	1660.26	0	0
lcl|NW_022170249.1_mrna_XM_031473674.1_43	1907	1663.26	0	0
lcl|NW_022170249.1_mrna_XM_031471707.1_44	979	735.256	0	0
lcl|NW_022170249.1_mrna_XM_031473550.1_45	947	703.274	0	0
lcl|NW_022170249.1_miscrna_XR_004143193.1_46	592	348.512	2	0.173704
lcl|NW_022170249.1_mrna_XM_031473076.1_47	1604	1360.26	1	0.0222524
lcl|NW_022170249.1_mrna_XM_031482721.1_48	2395	2151.26	0	0
lcl|NW_022170249.1_mrna_XM_031482710.1_49	1491	1247.26	1.82643	0.0443245
lcl|NW_022170249.1_mrna_XM_031483342.1_50	1697	1453.26	0	0
lcl|NW_022170249.1_miscrna_XR_004142972.1_51	1140	896.256	3.5	0.118204
lcl|NW_022170249.1_mrna_XM_031472352.1_52	1340	1096.26	0	0
lcl|NW_022170249.1_mrna_XM_031472974.1_53	1790	1546.26	14.4828	0.283511
lcl|NW_022170249.1_mrna_XM_031472973.1_54	1790	1546.26	35.6795	0.698448
lcl|NW_022170249.1_mrna_XM_031472972.1_55	1848	1604.26	54.0446	1.01971
lcl|NW_022170249.1_mrna_XM_031471734.1_56	1128	884.256	0	0
lcl|NW_022170249.1_mrna_XM_031485441.1_57	2638	2394.26	0	0
lcl|NW_022170249.1_mrna_XM_031485370.1_58	2165	1921.26	0	0
lcl|NW_022170249.1_ncrna_XR_004143519.1_59	2097	1853.26	8	0.130663
lcl|NW_022170249.1_mrna_XM_031472433.1_60	1077	833.256	0.00492128	0.000178771
lcl|NW_022170249.1_mrna_XM_031472430.1_61	1329	1085.26	0	0
lcl|NW_022170249.1_mrna_XM_031472431.1_62	1572	1328.26	0	0
lcl|NW_022170249.1_mrna_XM_031472432.1_63	1543	1299.26	0	0
lcl|NW_022170249.1_mrna_XM_031472429.1_64	1439	1195.26	0.166141	0.0042074
lcl|NW_022170249.1_mrna_XM_031483322.1_65	1203	959.256	0	0
lcl|NW_022170249.1_mrna_XM_031483310.1_66	1271	1027.26	0	0
lcl|NW_022170249.1_mrna_XM_031483302.1_67	1329	1085.26	0	0
lcl|NW_022170249.1_mrna_XM_031472957.1_68	1992	1748.26	5	0.0865689
lcl|NW_022170249.1_mrna_XM_031482493.1_69	2355	2111.26	8.39948	0.120423
lcl|NW_022170249.1_ncrna_XR_004142811.1_70	3191	2947.26	9	0.0924319
lcl|NW_022170249.1_ncrna_XR_004142812.1_71	512	268.731	109	12.2774
lcl|NW_022170249.1_mrna_XM_031473771.1_72	2087	1843.26	2	0.0328429
lcl|NW_022170249.1_mrna_XM_031471848.1_73	2448	2204.26	7	0.0961243
lcl|NW_022170249.1_mrna_XM_031493798.1_74	1328	1084.26	1.33333	0.0372224
lcl|NW_022170249.1_mrna_XM_031493828.1_75	1868	1624.26	2.30736	0.042999
lcl|NW_022170249.1_mrna_XM_031493822.1_76	1068	824.256	0	0
lcl|NW_022170249.1_mrna_XM_031493812.1_77	1104	860.256	0	0
lcl|NW_022170249.1_mrna_XM_031493841.1_78	966	722.256	0	0
lcl|NW_022170249.1_ncrna_XR_004146334.1_79	650	406.37	17.2042	1.28148
lcl|NW_022170249.1_mrna_XM_031500890.1_80	2052	1808.26	3.39231	0.0567848
lcl|NW_022170249.1_mrna_XM_031500882.1_81	2103	1859.26	0	0
lcl|NW_022170249.1_ncrna_XR_004147160.1_82	1309	1065.26	0	0
lcl|NW_022170249.1_mrna_XM_031472077.1_83	782	538.29	4	0.224927
lcl|NW_022170249.1_mrna_XM_031472621.1_84	1660	1416.26	5	0.106863
lcl|NW_022170249.1_mrna_XM_031472623.1_85	2119	1875.26	0	0
lcl|NW_022170249.1_mrna_XM_031472622.1_86	2043	1799.26	9	0.151407
lcl|NW_022170249.1_ncrna_XR_004143263.1_87	293	67.9692	0	0
lcl|NW_022170249.1_mrna_XM_031483208.1_88	1543	1299.26	11	0.256268
lcl|NW_022170249.1_mrna_XM_031483215.1_89	1395	1151.26	19	0.49955
lcl|NW_022170249.1_mrna_XM_031475019.1_90	1896	1652.26	0	0
lcl|NW_022170249.1_mrna_XM_031471347.1_91	2446	2202.26	0	0
lcl|NW_022170249.1_mrna_XM_031471754.1_92	1554	1310.26	0	0
lcl|NW_022170249.1_mrna_XM_031471755.1_93	1273	1029.26	0	0
lcl|NW_022170249.1_ncrna_XR_004142916.1_94	2339	2095.26	25.0004	0.361166
lcl|NW_022170249.1_mrna_XM_031472399.1_95	2173	1929.26	0	0
lcl|NW_022170249.1_mrna_XM_031473772.1_96	689	445.338	9.5	0.6457
lcl|NW_022170249.1_mrna_XM_031472447.1_97	863	619.29	70	3.42138
lcl|NW_022170249.1_mrna_XM_031472179.1_98	920	676.274	0	0
lcl|NW_022170249.1_ncrna_XR_004143135.1_99	1157	913.256	329	10.9044
lcl|NW_022170249.1_mrna_XM_031473234.1_100	1317	1073.26	213.889	6.03229
lcl|NW_022170249.1_mrna_XM_031473238.1_101	1115	871.256	272.328	9.46113
lcl|NW_022170249.1_mrna_XM_031473236.1_102	1115	871.256	272.328	9.46113
lcl|NW_022170249.1_mrna_XM_031473235.1_103	1462	1218.26	0	0
lcl|NW_022170249.1_mrna_XM_031473233.1_104	1457	1213.26	1186.45	29.6003
lcl|NW_022170249.1_mrna_XM_031473240.1_105	1115	871.256	1.16015e-05	4.03055e-07
lcl|NW_022170249.1_mrna_XM_031473237.1_106	1114	870.256	6.29044e-05	2.18792e-06
lcl|NW_022170249.1_ncrna_XR_004143134.1_107	2178	1934.26	48	0.751146
lcl|NW_022170249.1_ncrna_XR_004143133.1_108	1662	1418.26	4.00156	0.0854028
lcl|NW_022170249.1_mrna_XM_031472212.1_109	1238	994.256	4.60047	0.140056
lcl|NW_022170249.1_mrna_XM_031473241.1_110	959	715.256	12	0.507828
lcl|NW_022170249.1_mrna_XM_031473242.1_111	1246	1002.26	2	0.0604016
lcl|NW_022170249.1_ncrna_XR_004143136.1_112	2459	2215.26	42.4379	0.579865
lcl|NW_022170249.1_mrna_XM_031477270.1_113	935	691.274	0	0
lcl|NW_022170249.1_mrna_XM_031473919.1_114	1019	775.256	2.5	0.0976095
lcl|NW_022170249.1_mrna_XM_031472269.1_115	1839	1595.26	4.5	0.0853845
lcl|NW_022170249.1_mrna_XM_031472275.1_116	603	359.494	0	0
lcl|NW_022170249.1_mrna_XM_031472295.1_117	603	359.494	0	0
lcl|NW_022170249.1_mrna_XM_031492157.1_118	561	317.588	193	18.3946
lcl|NW_022170249.1_mrna_XM_031492146.1_119	983	739.256	4	0.163781
lcl|NW_022170249.1_ncrna_XR_004146078.1_120	6254	6010.26	27.6292	0.139146
lcl|NW_022170249.1_ncrna_XR_004146077.1_121	7293	7049.26	0	0
lcl|NW_022170249.1_ncrna_XR_004146079.1_122	1471	1227.26	31	0.764581
lcl|NW_022170249.1_ncrna_XR_004142863.1_123	2279	2035.26	0	0
lcl|NW_022170249.1_ncrna_XR_004142862.1_124	2284	2040.26	16	0.237374
lcl|NW_022170249.1_ncrna_XR_004142861.1_125	2336	2092.26	0	0
lcl|NW_022170249.1_mrna_XM_031481342.1_126	643	399.41	2	0.151568
lcl|NW_022170249.1_mrna_XM_031471867.1_127	3471	3227.26	0	0
lcl|NW_022170249.1_mrna_XM_031473345.1_128	1910	1666.26	1.71121	0.0310856
lcl|NW_022170249.1_mrna_XM_031472364.1_129	1494	1250.26	0	0
lcl|NW_022170249.1_mrna_XM_031472723.1_130	1819	1575.26	0	0
lcl|NW_022170249.1_mrna_XM_031472371.1_131	1212	968.256	0	0
lcl|NW_022170249.1_mrna_XM_031472390.1_132	1404	1160.26	1	0.0260882
lcl|NW_022170249.1_ncrna_XR_004142887.1_133	290	66.0442	4	1.83325
lcl|NW_022170249.1_mrna_XM_031472393.1_134	3432	3188.26	219.087	2.07998
lcl|NW_022170249.1_mrna_XM_031472986.1_135	1116	872.256	0	0
lcl|NW_022170249.1_mrna_XM_031472419.1_136	4158	3914.26	0	0
lcl|NW_022170249.1_mrna_XM_031472428.1_137	646	402.39	0	0
lcl|NW_022170249.1_mrna_XM_031473848.1_138	3945	3701.26	41.6039	0.340238
lcl|NW_022170249.1_miscrna_XR_004143261.1_139	3945	3701.26	41.6039	0.340238
lcl|NW_022170249.1_mrna_XM_031477230.1_140	830	586.29	0	0
lcl|NW_022170249.1_mrna_XM_031477127.1_141	3038	2794.26	0	0
lcl|NW_022170249.1_mrna_XM_031477065.1_142	3094	2850.26	8.62329	0.0915769
lcl|NW_022170249.1_mrna_XM_031473328.1_143	1072	828.256	0	0
lcl|NW_022170249.1_miscrna_XR_004143158.1_144	694	450.338	2	0.134428
lcl|NW_022170249.1_mrna_XM_031473326.1_145	1979	1735.26	0	0
lcl|NW_022170249.1_mrna_XM_031473327.1_146	824	580.29	0	0
lcl|NW_022170249.1_mrna_XM_031473812.1_147	1072	828.256	0	0
lcl|NW_022170249.1_miscrna_XR_004143254.1_148	511	267.731	0	0
lcl|NW_022170249.1_mrna_XM_031473811.1_149	1830	1586.26	0	0
lcl|NW_022170249.1_miscrna_XR_004142850.1_150	2973	2729.26	0	0
lcl|NW_022170249.1_miscrna_XR_004142849.1_151	3028	2784.26	7.9776	0.0867282
lcl|NW_022170249.1_mrna_XM_031471749.1_152	3078	2834.26	0	0
lcl|NW_022170249.1_mrna_XM_031471896.1_153	2914	2670.26	0.641396	0.00727061
lcl|NW_022170249.1_mrna_XM_031471897.1_154	2911	2667.26	3.35548	0.0380792
lcl|NW_022170249.1_mrna_XM_031472530.1_155	987	743.256	4.5	0.183261
lcl|NW_022170249.1_mrna_XM_031473087.1_156	2871	2627.26	7.48641	0.0862519
lcl|NW_022170249.1_ncrna_XR_004142895.1_157	1010	766.256	0	0
lcl|NW_022170249.1_ncrna_XR_004143217.1_158	880	636.274	5.68328	0.270366
lcl|NW_022170249.1_ncrna_XR_004144778.1_159	6788	6544.26	44.0151	0.203581
lcl|NW_022170249.1_ncrna_XR_004144777.1_160	6209	5965.26	205.207	1.04126
lcl|NW_022170249.1_mrna_XM_031484383.1_161	1510	1266.26	4.80729	0.114915
lcl|NW_022170249.1_mrna_XM_031484393.1_162	1489	1245.26	3.4531	0.0839359
lcl|NW_022170249.1_mrna_XM_031484370.1_163	3800	3556.26	150.382	1.27997
lcl|NW_022170249.1_miscrna_XR_004144775.1_164	1494	1250.26	0	0
lcl|NW_022170249.1_mrna_XM_031484406.1_165	1236	992.256	9.63756	0.293995
lcl|NW_022170249.1_mrna_XM_031484420.1_166	2514	2270.26	40.1885	0.535827
lcl|NW_022170249.1_mrna_XM_031492916.1_167	1957	1713.26	0	0
lcl|NW_022170249.1_mrna_XM_031492937.1_168	1187	943.256	0	0
lcl|NW_022170249.1_mrna_XM_031472563.1_169	1047	803.256	0	0
lcl|NW_022170249.1_mrna_XM_031492969.1_170	1199	955.256	0	0
lcl|NW_022170249.1_mrna_XM_031492926.1_171	1686	1442.26	152.275	3.19583
lcl|NW_022170249.1_mrna_XM_031492957.1_172	1100	856.256	9.09715	0.321587
lcl|NW_022170249.1_mrna_XM_031492949.1_173	1097	853.256	129.151	4.58156
lcl|NW_022170249.1_mrna_XM_031472579.1_174	1323	1079.26	1	0.0280461
lcl|NW_022170249.1_mrna_XM_031471360.1_175	1616	1372.26	78.81	1.73837
lcl|NW_022170249.1_mrna_XM_031471359.1_176	1625	1381.26	271.19	5.94287
lcl|NW_022170249.1_mrna_XM_031472947.1_177	886	642.274	0	0
lcl|NW_022170249.1_mrna_XM_031472948.1_178	826	582.29	0	0
lcl|NW_022170249.1_mrna_XM_031493434.1_179	1616	1372.26	78.81	1.73837
lcl|NW_022170249.1_mrna_XM_031493426.1_180	1625	1381.26	271.19	5.94287
lcl|NW_022170249.1_mrna_XM_031493407.1_181	6416	6172.26	0	0
lcl|NW_022170249.1_miscrna_XR_004146288.1_182	6415	6171.26	0	0
lcl|NW_022170249.1_miscrna_XR_004146291.1_183	6379	6135.26	0	0
lcl|NW_022170249.1_mrna_XM_031493399.1_184	6471	6227.26	0	0
lcl|NW_022170249.1_mrna_XM_031493415.1_185	5871	5627.26	0	0
lcl|NW_022170249.1_miscrna_XR_004143539.1_186	2942	2698.26	0	0
lcl|NW_022170249.1_mrna_XM_031476046.1_187	1840	1596.26	0	0
lcl|NW_022170249.1_mrna_XM_031482759.1_188	1049	805.256	0	0
lcl|NW_022170249.1_mrna_XM_031482772.1_189	1168	924.256	0	0
lcl|NW_022170249.1_mrna_XM_031472627.1_190	869	625.29	5	0.242039
lcl|NW_022170249.1_mrna_XM_031472631.1_191	3774	3530.26	5	0.0428707
lcl|NW_022170249.1_mrna_XM_031472354.1_192	3052	2808.26	0	0
lcl|NW_022170249.1_mrna_XM_031472356.1_193	950	706.274	1.03992	0.0445679
lcl|NW_022170249.1_mrna_XM_031473739.1_194	1612	1368.26	0	0
lcl|NW_022170249.1_mrna_XM_031472780.1_195	5694	5450.26	0	0
lcl|NW_022170249.1_mrna_XM_031472779.1_196	4490	4246.26	0	0
lcl|NW_022170249.1_mrna_XM_031472446.1_197	955	711.256	30563	1300.67
lcl|NW_022170249.1_mrna_XM_031472656.1_198	4011	3767.26	14	0.112486
lcl|NW_022170249.1_mrna_XM_031472660.1_199	957	713.256	8	0.339501
lcl|NW_022170249.1_mrna_XM_031491606.1_200	854	610.29	0	0
lcl|NW_022170249.1_mrna_XM_031472668.1_201	780	536.29	0	0
lcl|NW_022170249.1_mrna_XM_031491583.1_202	1350	1106.26	192	5.25343
lcl|NW_022170249.1_mrna_XM_031491594.1_203	644	400.41	1591	120.271
lcl|NW_022170249.1_mrna_XM_031473304.1_204	1318	1074.26	304.014	8.56609
lcl|NW_022170249.1_mrna_XM_031473305.1_205	1289	1045.26	190.986	5.53066
lcl|NW_022170249.1_mrna_XM_031497077.1_206	3933	3689.26	394.873	3.23979
lcl|NW_022170249.1_mrna_XM_031482255.1_207	2116	1872.26	3	0.0485013
lcl|NW_022170249.1_ncrna_XR_004144654.1_208	1031	787.256	4	0.153795
lcl|NW_022170249.1_mrna_XM_031483382.1_209	1181	937.256	6.39455e-05	2.06514e-06
lcl|NW_022170249.1_mrna_XM_031483373.1_210	1177	933.256	0.0346704	0.00112449
lcl|NW_022170249.1_mrna_XM_031483388.1_211	1174	930.256	3.96527	0.129023
lcl|NW_022170249.1_mrna_XM_031482691.1_212	1800	1556.26	0	0
lcl|NW_022170249.1_mrna_XM_031482698.1_213	1869	1625.26	0	0
lcl|NW_022170249.1_mrna_XM_031496153.1_214	4380	4136.26	132.565	0.970103
lcl|NW_022170249.1_ncrna_XR_004146632.1_215	463	220.026	1.06602	0.146653
lcl|NW_022170249.1_ncrna_XR_004146634.1_216	888	644.274	0	0
lcl|NW_022170249.1_ncrna_XR_004143078.1_217	874	630.29	0	0
lcl|NW_022170249.1_mrna_XM_031472842.1_218	1140	896.256	0	0
lcl|NW_022170249.1_mrna_XM_031473375.1_219	1286	1042.26	0	0
lcl|NW_022170249.1_mrna_XM_031471614.1_220	3136	2892.26	0.713364	0.00746572
lcl|NW_022170249.1_ncrna_XR_004143176.1_221	715	471.327	0	0
lcl|NW_022170249.1_ncrna_XR_004143096.1_222	753	509.29	52	3.09055
lcl|NW_022170249.1_ncrna_XR_004143153.1_223	539	295.695	1.5	0.153548
lcl|NW_022170249.1_mrna_XM_031472149.1_224	2616	2372.26	0	0
lcl|NW_022170249.1_mrna_XM_031482790.1_225	2400	2156.26	19.4366	0.272845
lcl|NW_022170249.1_ncrna_XR_004144529.1_226	558	314.603	0	0
lcl|NW_022170249.1_mrna_XM_031471573.1_227	4986	4742.26	12.9217	0.0824767
lcl|NW_022170249.1_mrna_XM_031472826.1_228	848	604.29	0	0
lcl|NW_022170249.1_miscrna_XR_004143177.1_229	820	576.29	1	0.0525238
lcl|NW_022170249.1_mrna_XM_031473470.1_230	884	640.274	0	0
lcl|NW_022170249.1_mrna_XM_031472238.1_231	1450	1206.26	0	0
lcl|NW_022170249.1_mrna_XM_031472239.1_232	1403	1159.26	0	0
lcl|NW_022170249.1_mrna_XM_031472240.1_233	1397	1153.26	0	0
lcl|NW_022170249.1_mrna_XM_031472237.1_234	3359	3115.26	0	0
lcl|NW_022170249.1_mrna_XM_031472236.1_235	3416	3172.26	0	0
lcl|NW_022170249.1_mrna_XM_031472368.1_236	1041	797.256	1	0.0379664
lcl|NW_022170249.1_mrna_XM_031472367.1_237	844	600.29	7	0.352967
lcl|NW_022170249.1_mrna_XM_031473523.1_238	1446	1202.26	0	0
lcl|NW_022170249.1_mrna_XM_031473525.1_239	1112	868.256	0	0
lcl|NW_022170249.1_mrna_XM_031473524.1_240	1074	830.256	0	0
lcl|NW_022170249.1_mrna_XM_031472404.1_241	1625	1381.26	0	0
lcl|NW_022170249.1_mrna_XM_031472402.1_242	1726	1482.26	0.447183	0.00913186
lcl|NW_022170249.1_mrna_XM_031472403.1_243	1723	1479.26	8.82399	0.180559
lcl|NW_022170249.1_mrna_XM_031472405.1_244	2800	2556.26	0	0
lcl|NW_022170249.1_mrna_XM_031472924.1_245	707	463.327	0	0
lcl|NW_022170249.1_mrna_XM_031472571.1_246	910	666.274	1	0.0454302
lcl|NW_022170249.1_mrna_XM_031472569.1_247	3000	2756.26	29	0.318475
lcl|NW_022170249.1_mrna_XM_031472931.1_248	1759	1515.26	4.5	0.0898925
lcl|NW_022170249.1_mrna_XM_031472570.1_249	1358	1114.26	0	0
lcl|NW_022170249.1_mrna_XM_031482968.1_250	2655	2411.26	38.0393	0.477514
lcl|NW_022170249.1_mrna_XM_031471818.1_251	777	533.29	2	0.113518
lcl|NW_022170249.1_mrna_XM_031492316.1_252	876	632.274	0	0
lcl|NW_022170249.1_mrna_XM_031492307.1_253	784	540.29	0	0
lcl|NW_022170249.1_ncrna_XR_004146123.1_254	1673	1429.26	2.99372	0.0634013
lcl|NW_022170249.1_ncrna_XR_004146122.1_255	1679	1435.26	0.0062825	0.000132495
lcl|NW_022170249.1_ncrna_XR_004146120.1_256	1727	1483.26	0	0
lcl|NW_022170249.1_mrna_XM_031492296.1_257	784	540.29	0	0
lcl|NW_022170249.1_ncrna_XR_004146129.1_258	1475	1231.26	0	0
lcl|NW_022170249.1_ncrna_XR_004146126.1_259	1481	1237.26	0	0
lcl|NW_022170249.1_ncrna_XR_004146124.1_260	1529	1285.26	0	0
lcl|NW_022170249.1_mrna_XM_031472983.1_261	724	480.327	51.5726	3.24997
lcl|NW_022170249.1_mrna_XM_031472994.1_262	351	112.616	0	0
lcl|NW_022170249.1_ncrna_XR_004143279.1_263	440	197.324	30.0956	4.61658
lcl|NW_022170249.1_ncrna_XR_004143280.1_264	507	263.738	0	0
lcl|NW_022170249.1_miscrna_XR_004143083.1_265	1509	1265.26	0	0
lcl|NW_022170249.1_mrna_XM_031472987.1_266	987	743.256	32.477	1.32262
lcl|NW_022170249.1_miscrna_XR_004143084.1_267	1288	1044.26	0	0
lcl|NW_022170249.1_ncrna_XR_004143087.1_268	1110	866.256	0	0
lcl|NW_022170249.1_ncrna_XR_004143086.1_269	1189	945.256	6.41518	0.205426
lcl|NW_022170249.1_ncrna_XR_004143085.1_270	1232	988.256	0	0
lcl|NW_022170249.1_mrna_XM_031472949.1_271	1725	1481.26	0	0
lcl|NW_022170249.1_mrna_XM_031482353.1_272	1328	1084.26	0	0
lcl|NW_022170249.1_mrna_XM_031482362.1_273	1178	934.256	0	0
lcl|NW_022170249.1_mrna_XM_031473008.1_274	1085	841.256	1	0.0359806
lcl|NW_022170249.1_mrna_XM_031473017.1_275	1572	1328.26	4	0.0911539
lcl|NW_022170249.1_mrna_XM_031473023.1_276	1797	1553.26	37	0.721034
lcl|NW_022170249.1_ncrna_XR_004145559.1_277	120	25.1857	0	0
lcl|NW_022170249.1_mrna_XM_031473086.1_278	1485	1241.26	0	0
lcl|NW_022170249.1_ncrna_XR_004144604.1_279	771	527.29	28.777	1.65194
lcl|NW_022170249.1_ncrna_XR_004144605.1_280	823	579.29	12.8543	0.671661
lcl|NW_022170249.1_mrna_XM_031471426.1_281	848	604.29	1	0.0500901
lcl|NW_022170249.1_mrna_XM_031473094.1_282	750	506.29	0	0
lcl|NW_022170249.1_mrna_XM_031473099.1_283	753	509.29	0	0
lcl|NW_022170249.1_mrna_XM_031473131.1_284	833	589.29	0	0
lcl|NW_022170249.1_mrna_XM_031503435.1_285	3185	2941.26	85.8781	0.883785
lcl|NW_022170249.1_mrna_XM_031503449.1_286	3094	2850.26	8.30162e-08	8.81609e-10
lcl|NW_022170249.1_mrna_XM_031503444.1_287	3100	2856.26	0	0
lcl|NW_022170249.1_mrna_XM_031503430.1_288	3180	2936.26	119.104	1.2278
lcl|NW_022170249.1_mrna_XM_031503416.1_289	3183	2939.26	0	0
lcl|NW_022170249.1_mrna_XM_031503421.1_290	1990	1746.26	726.672	12.5958
lcl|NW_022170249.1_mrna_XM_031473159.1_291	669	425.349	1	0.0711626
lcl|NW_022170249.1_mrna_XM_031473176.1_292	1068	824.256	0	0
lcl|NW_022170249.1_mrna_XM_031503559.1_293	1615	1371.26	0	0
lcl|NW_022170249.1_mrna_XM_031503574.1_294	1567	1323.26	0	0
lcl|NW_022170249.1_mrna_XM_031503568.1_295	1529	1285.26	0	0
lcl|NW_022170249.1_mrna_XM_031503522.1_296	1446	1202.26	988.442	24.8858
lcl|NW_022170249.1_mrna_XM_031473186.1_297	2418	2174.26	0	0
lcl|NW_022170249.1_mrna_XM_031473193.1_298	1647	1403.26	3	0.0647115
lcl|NW_022170249.1_mrna_XM_031473205.1_299	1281	1037.26	3.20708	0.0935883
lcl|NW_022170249.1_mrna_XM_031503593.1_300	1164	920.256	0	0
lcl|NW_022170249.1_mrna_XM_031503636.1_301	1255	1011.26	0	0
lcl|NW_022170249.1_mrna_XM_031503457.1_302	1989	1745.26	0.000601981	1.04405e-05
lcl|NW_022170249.1_mrna_XM_031503335.1_303	3654	3410.26	0	0
lcl|NW_022170249.1_mrna_XM_031503342.1_304	3654	3410.26	0	0
lcl|NW_022170249.1_mrna_XM_031473215.1_305	1697	1453.26	0	0
lcl|NW_022170249.1_ncrna_XR_004142759.1_306	397	155.399	0	0
lcl|NW_022170249.1_mrna_XM_031503394.1_307	2120	1876.26	48.6596	0.785007
lcl|NW_022170249.1_mrna_XM_031473228.1_308	1857	1613.26	0	0
lcl|NW_022170249.1_mrna_XM_031503403.1_309	2567	2323.26	0	0
lcl|NW_022170249.1_mrna_XM_031473245.1_310	2298	2054.26	12.9676	0.191074
lcl|NW_022170249.1_mrna_XM_031473257.1_311	1621	1377.26	11.6051	0.255053
lcl|NW_022170249.1_ncrna_XR_004142760.1_312	382	141.154	0	0
lcl|NW_022170249.1_mrna_XM_031503478.1_313	2088	1844.26	0	0
lcl|NW_022170249.1_mrna_XM_031503640.1_314	1343	1099.26	3	0.0826075
lcl|NW_022170249.1_mrna_XM_031503616.1_315	940	696.274	0	0
lcl|NW_022170249.1_mrna_XM_031503628.1_316	882	638.274	0	0
lcl|NW_022170249.1_mrna_XM_031503623.1_317	962	718.256	0	0
lcl|NW_022170249.1_mrna_XM_031503633.1_318	1136	892.256	0	0
lcl|NW_022170249.1_mrna_XM_031503635.1_319	876	632.274	6	0.287239
lcl|NW_022170249.1_mrna_XM_031503634.1_320	853	609.29	0	0
lcl|NW_022170249.1_mrna_XM_031503326.1_321	1959	1715.26	792	13.9763
lcl|NW_022170249.1_mrna_XM_031503312.1_322	4712	4468.26	2029	13.7449
lcl|NW_022170249.1_mrna_XM_031503320.1_323	4638	4394.26	0	0
lcl|NW_022170249.1_mrna_XM_031503490.1_324	1693	1449.26	7.15518	0.149442
lcl|NW_022170249.1_mrna_XM_031503486.1_325	1695	1451.26	361.845	7.54702
lcl|NW_022170249.1_mrna_XM_031503466.1_326	1909	1665.26	450	8.17954
lcl|NW_022170249.1_mrna_XM_031503547.1_327	1402	1158.26	4363	114.019
lcl|NW_022170249.1_mrna_XM_031473298.1_328	558	314.603	145.219	13.9719
lcl|NW_022170249.1_mrna_XM_031473340.1_329	951	707.274	3	0.12839
lcl|NW_022170249.1_mrna_XM_031473346.1_330	618	374.458	0	0
lcl|NW_022170249.1_mrna_XM_031473364.1_331	1164	920.256	0	0
