target_id	length	eff_length	est_counts	tpm
lcl|NW_022170249.1_mrna_XM_031473238.1_101	1115	849.745	257.3	8.01381
lcl|NW_022170249.1_mrna_XM_031473236.1_102	1115	849.745	257.3	8.01381
lcl|NW_022170249.1_mrna_XM_031473235.1_103	1462	1196.75	9.78758	0.216452
lcl|NW_022170249.1_mrna_XM_031473233.1_104	1457	1191.75	1038.08	23.0533
lcl|NW_022170249.1_mrna_XM_031473240.1_105	1115	849.745	323.71	10.0822
lcl|NW_022170249.1_mrna_XM_031473237.1_106	1114	848.745	75.0266	2.33951
lcl|NW_022170249.1_ncrna_XR_004143134.1_107	2178	1912.75	110	1.52203
lcl|NW_022170249.1_ncrna_XR_004143133.1_108	1662	1396.75	11.0034	0.208496
lcl|NW_022170249.1_mrna_XM_031472212.1_109	1238	972.745	86.4606	2.35238
lcl|NW_022170249.1_mrna_XM_031473241.1_110	959	693.763	1	0.0381484
lcl|NW_022170249.1_mrna_XM_031473242.1_111	1246	980.745	3	0.0809566
lcl|NW_022170249.1_ncrna_XR_004143136.1_112	2459	2193.75	16.8103	0.202804
lcl|NW_022170249.1_mrna_XM_031477270.1_113	935	669.763	1	0.0395154
lcl|NW_022170249.1_mrna_XM_031473919.1_114	1019	753.745	3	0.105338
lcl|NW_022170249.1_mrna_XM_031472269.1_115	1839	1573.75	1.5	0.0252258
lcl|NW_022170249.1_mrna_XM_031472275.1_116	603	337.975	2	0.156615
lcl|NW_022170249.1_mrna_XM_031472295.1_117	603	337.975	0	0
lcl|NW_022170249.1_mrna_XM_031492157.1_118	561	296.165	30	2.68086
lcl|NW_022170249.1_mrna_XM_031492146.1_119	983	717.745	5	0.184369
lcl|NW_022170249.1_ncrna_XR_004146078.1_120	6254	5988.75	36.9683	0.163373
lcl|NW_022170249.1_ncrna_XR_004146077.1_121	7293	7027.75	0	0
lcl|NW_022170249.1_ncrna_XR_004146079.1_122	1471	1205.75	41	0.899944
lcl|NW_022170249.1_ncrna_XR_004142863.1_123	2279	2013.75	12.2391	0.160854
lcl|NW_022170249.1_ncrna_XR_004142862.1_124	2284	2018.75	0	0
lcl|NW_022170249.1_ncrna_XR_004142861.1_125	2336	2070.75	3.76088	0.0480674
lcl|NW_022170249.1_mrna_XM_031481342.1_126	643	377.913	1	0.0700319
lcl|NW_022170249.1_mrna_XM_031471867.1_127	3471	3205.75	2	0.0165116
lcl|NW_022170249.1_mrna_XM_031473345.1_128	1910	1644.75	0	0
lcl|NW_022170249.1_mrna_XM_031472364.1_129	1494	1228.75	0	0
lcl|NW_022170249.1_mrna_XM_031472723.1_130	1819	1553.75	0.0750396	0.0012782
lcl|NW_022170249.1_mrna_XM_031472371.1_131	1212	946.745	7.26314e-07	2.03039e-08
lcl|NW_022170249.1_mrna_XM_031472390.1_132	1404	1138.75	0	0
lcl|NW_022170249.1_ncrna_XR_004142887.1_133	290	54.2696	5	2.43838
lcl|NW_022170249.1_mrna_XM_031472393.1_134	3432	3166.75	87.9695	0.735202
lcl|NW_022170249.1_mrna_XM_031472986.1_135	1116	850.745	0	0
lcl|NW_022170249.1_mrna_XM_031472419.1_136	4158	3892.75	0	0
lcl|NW_022170249.1_mrna_XM_031472428.1_137	646	380.903	0	0
lcl|NW_022170249.1_mrna_XM_031473848.1_138	3945	3679.75	58.0364	0.417417
lcl|NW_022170249.1_miscrna_XR_004143261.1_139	3945	3679.75	58.0364	0.417417
lcl|NW_022170249.1_mrna_XM_031477230.1_140	830	564.793	2.51773	0.11798
lcl|NW_022170249.1_mrna_XM_031477127.1_141	3038	2772.75	12.4413	0.118753
lcl|NW_022170249.1_mrna_XM_031477065.1_142	3094	2828.75	19.5999	0.183378
lcl|NW_022170249.1_mrna_XM_031473328.1_143	1072	806.745	1.5	0.0492087
lcl|NW_022170249.1_miscrna_XR_004143158.1_144	694	428.842	3	0.185145
lcl|NW_022170249.1_mrna_XM_031473326.1_145	1979	1713.75	0	0
lcl|NW_022170249.1_mrna_XM_031473327.1_146	824	558.793	0	0
lcl|NW_022170249.1_mrna_XM_031473812.1_147	1072	806.745	1.5	0.0492087
lcl|NW_022170249.1_miscrna_XR_004143254.1_148	511	246.429	0	0
lcl|NW_022170249.1_mrna_XM_031473811.1_149	1830	1564.75	58.4083	0.987912
lcl|NW_022170249.1_miscrna_XR_004142850.1_150	2973	2707.75	31.2609	0.305549
lcl|NW_022170249.1_miscrna_XR_004142849.1_151	3028	2762.75	0	0
lcl|NW_022170249.1_mrna_XM_031471749.1_152	3078	2812.75	0	0
lcl|NW_022170249.1_mrna_XM_031471896.1_153	2914	2648.75	6.62275	0.0661737
lcl|NW_022170249.1_mrna_XM_031471897.1_154	2911	2645.75	13.3309	0.133352
lcl|NW_022170249.1_mrna_XM_031472530.1_155	987	721.745	1.5	0.0550041
lcl|NW_022170249.1_mrna_XM_031473087.1_156	2871	2605.75	84.8623	0.861926
lcl|NW_022170249.1_ncrna_XR_004142895.1_157	1010	744.745	0	0
lcl|NW_022170249.1_ncrna_XR_004143217.1_158	880	614.778	42.5639	1.83236
lcl|NW_022170249.1_ncrna_XR_004144778.1_159	6788	6522.75	146.452	0.594227
lcl|NW_022170249.1_ncrna_XR_004144777.1_160	6209	5943.75	564.095	2.51177
lcl|NW_022170249.1_mrna_XM_031484383.1_161	1510	1244.75	0	0
lcl|NW_022170249.1_mrna_XM_031484393.1_162	1489	1223.75	0	0
lcl|NW_022170249.1_mrna_XM_031484370.1_163	3800	3534.75	282.699	2.11667
lcl|NW_022170249.1_miscrna_XR_004144775.1_164	1494	1228.75	0	0
lcl|NW_022170249.1_mrna_XM_031484406.1_165	1236	970.745	13.8305	0.377067
lcl|NW_022170249.1_mrna_XM_031484420.1_166	2514	2248.75	51.7536	0.609098
lcl|NW_022170249.1_mrna_XM_031492916.1_167	1957	1691.75	3.1243	0.0488771
lcl|NW_022170249.1_mrna_XM_031492937.1_168	1187	921.745	0	0
lcl|NW_022170249.1_mrna_XM_031472563.1_169	1047	781.745	2.56383	0.0867983
lcl|NW_022170249.1_mrna_XM_031492969.1_170	1199	933.745	6.96195	0.197329
lcl|NW_022170249.1_mrna_XM_031492926.1_171	1686	1420.75	364.383	6.7878
lcl|NW_022170249.1_mrna_XM_031492957.1_172	1100	834.745	0.00387176	0.000122756
lcl|NW_022170249.1_mrna_XM_031492949.1_173	1097	831.745	103.663	3.29855
lcl|NW_022170249.1_mrna_XM_031472579.1_174	1323	1057.75	1	0.0250211
lcl|NW_022170249.1_mrna_XM_031471360.1_175	1616	1350.75	139.074	2.72495
lcl|NW_022170249.1_mrna_XM_031471359.1_176	1625	1359.75	734.426	14.2948
lcl|NW_022170249.1_mrna_XM_031472947.1_177	886	620.763	0	0
lcl|NW_022170249.1_mrna_XM_031472948.1_178	826	560.793	0	0
lcl|NW_022170249.1_mrna_XM_031493434.1_179	1616	1350.75	139.074	2.72495
lcl|NW_022170249.1_mrna_XM_031493426.1_180	1625	1359.75	734.426	14.2948
lcl|NW_022170249.1_mrna_XM_031493407.1_181	6416	6150.75	4.12666e-06	1.77565e-08
lcl|NW_022170249.1_miscrna_XR_004146288.1_182	6415	6149.75	2.32164	0.00999139
lcl|NW_022170249.1_miscrna_XR_004146291.1_183	6379	6113.75	0.0634621	0.000274723
lcl|NW_022170249.1_mrna_XM_031493399.1_184	6471	6205.75	2.24648	0.00958069
lcl|NW_022170249.1_mrna_XM_031493415.1_185	5871	5605.75	20.7226	0.0978357
lcl|NW_022170249.1_miscrna_XR_004143539.1_186	2942	2676.75	0	0
lcl|NW_022170249.1_mrna_XM_031476046.1_187	1840	1574.75	0	0
lcl|NW_022170249.1_mrna_XM_031482759.1_188	1049	783.745	0	0
lcl|NW_022170249.1_mrna_XM_031482772.1_189	1168	902.745	1.5	0.0439758
lcl|NW_022170249.1_mrna_XM_031472627.1_190	869	603.778	11.0137	0.482772
lcl|NW_022170249.1_mrna_XM_031472631.1_191	3774	3508.75	17	0.128228
lcl|NW_022170249.1_mrna_XM_031472354.1_192	3052	2786.75	0	0
lcl|NW_022170249.1_mrna_XM_031472356.1_193	950	684.763	0	0
lcl|NW_022170249.1_mrna_XM_031473739.1_194	1612	1346.75	0	0
lcl|NW_022170249.1_mrna_XM_031472780.1_195	5694	5428.75	0	0
lcl|NW_022170249.1_mrna_XM_031472779.1_196	4490	4224.75	0	0
lcl|NW_022170249.1_mrna_XM_031472446.1_197	955	689.763	30278	1161.76
lcl|NW_022170249.1_mrna_XM_031472656.1_198	4011	3745.75	8	0.0565248
lcl|NW_022170249.1_mrna_XM_031472660.1_199	957	691.763	6	0.229552
lcl|NW_022170249.1_mrna_XM_031491606.1_200	854	588.793	0	0
lcl|NW_022170249.1_mrna_XM_031472668.1_201	780	514.793	0	0
lcl|NW_022170249.1_mrna_XM_031491583.1_202	1350	1084.75	1589	38.7689
lcl|NW_022170249.1_mrna_XM_031491594.1_203	644	378.913	449	31.3613
lcl|NW_022170249.1_mrna_XM_031473304.1_204	1318	1052.75	342.593	8.61276
lcl|NW_022170249.1_mrna_XM_031473305.1_205	1289	1023.75	369.907	9.56287
lcl|NW_022170249.1_mrna_XM_031497077.1_206	3933	3667.75	8.47024e-06	6.11201e-08
lcl|NW_022170249.1_mrna_XM_031482255.1_207	2116	1850.75	0	0
lcl|NW_022170249.1_ncrna_XR_004144654.1_208	1031	765.745	5.67425	0.196115
lcl|NW_022170249.1_mrna_XM_031483382.1_209	1181	915.745	0.00014725	4.25568e-06
lcl|NW_022170249.1_mrna_XM_031483373.1_210	1177	911.745	0.033243	0.000964969
lcl|NW_022170249.1_mrna_XM_031483388.1_211	1174	908.745	1.96661	0.0572748
lcl|NW_022170249.1_mrna_XM_031482691.1_212	1800	1534.75	0	0
lcl|NW_022170249.1_mrna_XM_031482698.1_213	1869	1603.75	0	0
lcl|NW_022170249.1_mrna_XM_031496153.1_214	4380	4114.75	539.805	3.47201
lcl|NW_022170249.1_ncrna_XR_004146632.1_215	463	198.908	4.65906	0.619919
lcl|NW_022170249.1_ncrna_XR_004146634.1_216	888	622.763	0	0
lcl|NW_022170249.1_ncrna_XR_004143078.1_217	874	608.778	0	0
lcl|NW_022170249.1_mrna_XM_031472842.1_218	1140	874.745	0	0
lcl|NW_022170249.1_mrna_XM_031473375.1_219	1286	1020.75	31.992	0.829489
lcl|NW_022170249.1_mrna_XM_031471614.1_220	3136	2870.75	0	0
lcl|NW_022170249.1_ncrna_XR_004143176.1_221	715	449.842	0	0
lcl|NW_022170249.1_ncrna_XR_004143096.1_222	753	487.819	24	1.30209
lcl|NW_022170249.1_ncrna_XR_004143153.1_223	539	274.265	7.5	0.723733
lcl|NW_022170249.1_mrna_XM_031472149.1_224	2616	2350.75	5.7619	0.0648705
lcl|NW_022170249.1_mrna_XM_031482790.1_225	2400	2134.75	19.389	0.24038
lcl|NW_022170249.1_ncrna_XR_004144529.1_226	558	293.18	0	0
lcl|NW_022170249.1_mrna_XM_031471573.1_227	4986	4720.75	27.334	0.153243
lcl|NW_022170249.1_mrna_XM_031472826.1_228	848	582.793	0	0
lcl|NW_022170249.1_miscrna_XR_004143177.1_229	820	554.793	8.22499	0.392366
lcl|NW_022170249.1_mrna_XM_031473470.1_230	884	618.763	0	0
lcl|NW_022170249.1_mrna_XM_031472238.1_231	1450	1184.75	0	0
lcl|NW_022170249.1_mrna_XM_031472239.1_232	1403	1137.75	0	0
lcl|NW_022170249.1_mrna_XM_031472240.1_233	1397	1131.75	0	0
lcl|NW_022170249.1_mrna_XM_031472237.1_234	3359	3093.75	0	0
lcl|NW_022170249.1_mrna_XM_031472236.1_235	3416	3150.75	0	0
lcl|NW_022170249.1_mrna_XM_031472368.1_236	1041	775.745	10	0.341168
lcl|NW_022170249.1_mrna_XM_031472367.1_237	844	578.793	1.26481	0.0578349
lcl|NW_022170249.1_mrna_XM_031473523.1_238	1446	1180.75	0	0
lcl|NW_022170249.1_mrna_XM_031473525.1_239	1112	846.745	12.5023	0.390772
lcl|NW_022170249.1_mrna_XM_031473524.1_240	1074	808.745	0	0
lcl|NW_022170249.1_mrna_XM_031472404.1_241	1625	1359.75	0	0
lcl|NW_022170249.1_mrna_XM_031472402.1_242	1726	1460.75	16.0921	0.291559
lcl|NW_022170249.1_mrna_XM_031472403.1_243	1723	1457.75	27.0632	0.491344
lcl|NW_022170249.1_mrna_XM_031472405.1_244	2800	2534.75	4	0.0417651
lcl|NW_022170249.1_mrna_XM_031472924.1_245	707	441.842	0	0
lcl|NW_022170249.1_mrna_XM_031472571.1_246	910	644.763	4	0.16419
lcl|NW_022170249.1_mrna_XM_031472569.1_247	3000	2734.75	26.7749	0.259118
lcl|NW_022170249.1_mrna_XM_031472931.1_248	1759	1493.75	6.23617	0.110491
lcl|NW_022170249.1_mrna_XM_031472570.1_249	1358	1092.75	0.5	0.0121098
lcl|NW_022170249.1_mrna_XM_031482968.1_250	2655	2389.75	42.0038	0.465183
lcl|NW_022170249.1_mrna_XM_031471818.1_251	777	511.806	84.2783	4.3581
lcl|NW_022170249.1_mrna_XM_031492316.1_252	876	610.778	2	0.086663
lcl|NW_022170249.1_mrna_XM_031492307.1_253	784	518.793	5.5	0.280579
lcl|NW_022170249.1_ncrna_XR_004146123.1_254	1673	1407.75	13.876	0.260872
lcl|NW_022170249.1_ncrna_XR_004146122.1_255	1679	1413.75	31.124	0.582655
lcl|NW_022170249.1_ncrna_XR_004146120.1_256	1727	1461.75	0	0
lcl|NW_022170249.1_mrna_XM_031492296.1_257	784	518.793	5.5	0.280579
lcl|NW_022170249.1_ncrna_XR_004146129.1_258	1475	1209.75	0	0
lcl|NW_022170249.1_ncrna_XR_004146126.1_259	1481	1215.75	0	0
lcl|NW_022170249.1_ncrna_XR_004146124.1_260	1529	1263.75	0	0
lcl|NW_022170249.1_mrna_XM_031472983.1_261	724	458.842	60.6212	3.49662
lcl|NW_022170249.1_mrna_XM_031472994.1_262	351	94.7108	0	0
lcl|NW_022170249.1_ncrna_XR_004143279.1_263	440	176.363	44.3751	6.65915
lcl|NW_022170249.1_ncrna_XR_004143280.1_264	507	242.453	0	0
lcl|NW_022170249.1_miscrna_XR_004143083.1_265	1509	1243.75	65.105	1.38538
lcl|NW_022170249.1_mrna_XM_031472987.1_266	987	721.745	169.434	6.21305
lcl|NW_022170249.1_miscrna_XR_004143084.1_267	1288	1022.75	28.7825	0.744816
lcl|NW_022170249.1_ncrna_XR_004143087.1_268	1110	844.745	5.37147	0.168289
lcl|NW_022170249.1_ncrna_XR_004143086.1_269	1189	923.745	11.7367	0.336263
lcl|NW_022170249.1_ncrna_XR_004143085.1_270	1232	966.745	2.21461	0.060628
lcl|NW_022170249.1_mrna_XM_031472949.1_271	1725	1459.75	19.0319	0.345059
lcl|NW_022170249.1_mrna_XM_031482353.1_272	1328	1062.75	0	0
lcl|NW_022170249.1_mrna_XM_031482362.1_273	1178	912.745	0	0
lcl|NW_022170249.1_mrna_XM_031473008.1_274	1085	819.745	1.19489	0.0385776
lcl|NW_022170249.1_mrna_XM_031473017.1_275	1572	1306.75	5.85686	0.118621
lcl|NW_022170249.1_mrna_XM_031473023.1_276	1797	1531.75	17	0.293731
lcl|NW_022170249.1_ncrna_XR_004145559.1_277	120	29	0	0
lcl|NW_022170249.1_mrna_XM_031473086.1_278	1485	1219.75	0.5	0.010849
lcl|NW_022170249.1_ncrna_XR_004144604.1_279	771	505.806	2.17342	0.113722
lcl|NW_022170249.1_ncrna_XR_004144605.1_280	823	557.793	5.87746	0.278871
lcl|NW_022170249.1_mrna_XM_031471426.1_281	848	582.793	3	0.136237
lcl|NW_022170249.1_mrna_XM_031473094.1_282	750	484.831	0	0
lcl|NW_022170249.1_mrna_XM_031473099.1_283	753	487.819	0	0
lcl|NW_022170249.1_mrna_XM_031473131.1_284	833	567.793	2.5	0.11653
lcl|NW_022170249.1_mrna_XM_031503435.1_285	3185	2919.75	80.9484	0.733755
lcl|NW_022170249.1_mrna_XM_031503449.1_286	3094	2828.75	0	0
lcl|NW_022170249.1_mrna_XM_031503444.1_287	3100	2834.75	0	0
lcl|NW_022170249.1_mrna_XM_031503430.1_288	3180	2914.75	113.206	1.02791
lcl|NW_022170249.1_mrna_XM_031503416.1_289	3183	2917.75	0	0
lcl|NW_022170249.1_mrna_XM_031503421.1_290	1990	1724.75	757.202	11.6191
lcl|NW_022170249.1_mrna_XM_031473159.1_291	669	403.884	0	0
lcl|NW_022170249.1_mrna_XM_031473176.1_292	1068	802.745	1	0.0329693
lcl|NW_022170249.1_mrna_XM_031503559.1_293	1615	1349.75	0	0
lcl|NW_022170249.1_mrna_XM_031503574.1_294	1567	1301.75	0	0
lcl|NW_022170249.1_mrna_XM_031503568.1_295	1529	1263.75	0	0
lcl|NW_022170249.1_mrna_XM_031503522.1_296	1446	1180.75	0.000122974	2.75641e-06
lcl|NW_022170249.1_mrna_XM_031473186.1_297	2418	2152.75	8	0.0983523
lcl|NW_022170249.1_mrna_XM_031473193.1_298	1647	1381.75	3	0.057462
lcl|NW_022170249.1_mrna_XM_031473205.1_299	1281	1015.75	0	0
lcl|NW_022170249.1_mrna_XM_031503593.1_300	1164	898.745	3.7193	0.109525
lcl|NW_022170249.1_mrna_XM_031503636.1_301	1255	989.745	12	0.320882
lcl|NW_022170249.1_mrna_XM_031503457.1_302	1989	1723.75	0	0
lcl|NW_022170249.1_mrna_XM_031503335.1_303	3654	3388.75	0	0
lcl|NW_022170249.1_mrna_XM_031503342.1_304	3654	3388.75	0	0
lcl|NW_022170249.1_mrna_XM_031473215.1_305	1697	1431.75	5	0.0924255
lcl|NW_022170249.1_ncrna_XR_004142759.1_306	397	135.306	1.29538	0.253376
lcl|NW_022170249.1_mrna_XM_031503394.1_307	2120	1854.75	0	0
lcl|NW_022170249.1_mrna_XM_031473228.1_308	1857	1591.75	2	0.033254
lcl|NW_022170249.1_mrna_XM_031503403.1_309	2567	2301.75	15	0.172473
lcl|NW_022170249.1_mrna_XM_031473245.1_310	2298	2032.75	3.17009	0.041274
lcl|NW_022170249.1_mrna_XM_031473257.1_311	1621	1355.75	16.3249	0.318685
lcl|NW_022170249.1_ncrna_XR_004142760.1_312	382	121.465	4.44347	0.968187
lcl|NW_022170249.1_mrna_XM_031503478.1_313	2088	1822.75	0	0
lcl|NW_022170249.1_mrna_XM_031503640.1_314	1343	1077.75	6	0.147341
lcl|NW_022170249.1_mrna_XM_031503616.1_315	940	674.763	5.9204	0.232213
lcl|NW_022170249.1_mrna_XM_031503628.1_316	882	616.778	0	0
lcl|NW_022170249.1_mrna_XM_031503623.1_317	962	696.763	7.54945	0.286759
lcl|NW_022170249.1_mrna_XM_031503633.1_318	1136	870.745	0	0
lcl|NW_022170249.1_mrna_XM_031503635.1_319	876	610.778	0	0
lcl|NW_022170249.1_mrna_XM_031503634.1_320	853	587.793	1	0.0450259
lcl|NW_022170249.1_mrna_XM_031503326.1_321	1959	1693.75	797	12.4537
lcl|NW_022170249.1_mrna_XM_031503312.1_322	4712	4446.75	2215.43	13.1857
lcl|NW_022170249.1_mrna_XM_031503320.1_323	4638	4372.75	260.571	1.5771
lcl|NW_022170249.1_mrna_XM_031503490.1_324	1693	1427.75	44.1186	0.817821
