target_id	length	eff_length	est_counts	tpm
lcl|NW_022170249.1_mrna_XM_031483215.1_89	1395	1132.24	80.3359	2.39876
lcl|NW_022170249.1_mrna_XM_031475019.1_90	1896	1633.24	0	0
lcl|NW_022170249.1_mrna_XM_031471347.1_91	2446	2183.24	1.43803	0.022268
lcl|NW_022170249.1_mrna_XM_031471754.1_92	1554	1291.24	0	0
lcl|NW_022170249.1_mrna_XM_031471755.1_93	1273	1010.24	0	0
lcl|NW_022170249.1_ncrna_XR_004142916.1_94	2339	2076.24	1.0001	0.0162849
lcl|NW_022170249.1_mrna_XM_031472399.1_95	2173	1910.24	0	0
lcl|NW_022170249.1_mrna_XM_031473772.1_96	689	426.43	3	0.237842
lcl|NW_022170249.1_mrna_XM_031472447.1_97	863	600.328	115	6.47627
lcl|NW_022170249.1_mrna_XM_031472179.1_98	920	657.312	0	0
lcl|NW_022170249.1_ncrna_XR_004143135.1_99	1157	894.238	202	7.63684
lcl|NW_022170249.1_mrna_XM_031473234.1_100	1317	1054.24	329.453	10.565
lcl|NW_022170249.1_mrna_XM_031473238.1_101	1115	852.238	127.212	5.0464
lcl|NW_022170249.1_mrna_XM_031473236.1_102	1115	852.238	127.212	5.0464
lcl|NW_022170249.1_mrna_XM_031473235.1_103	1462	1199.24	3.29689	0.0929425
lcl|NW_022170249.1_mrna_XM_031473233.1_104	1457	1194.24	664.583	18.8137
lcl|NW_022170249.1_mrna_XM_031473240.1_105	1115	852.238	145.244	5.76171
lcl|NW_022170249.1_mrna_XM_031473237.1_106	1114	851.238	0	0
lcl|NW_022170249.1_ncrna_XR_004143134.1_107	2178	1915.24	45	0.794338
lcl|NW_022170249.1_ncrna_XR_004143133.1_108	1662	1399.24	11	0.265777
lcl|NW_022170249.1_mrna_XM_031472212.1_109	1238	975.238	0	0
lcl|NW_022170249.1_mrna_XM_031473241.1_110	959	696.257	8	0.388451
lcl|NW_022170249.1_mrna_XM_031473242.1_111	1246	983.238	1	0.034384
lcl|NW_022170249.1_ncrna_XR_004143136.1_112	2459	2196.24	19.6343	0.30224
lcl|NW_022170249.1_mrna_XM_031477270.1_113	935	672.294	0	0
lcl|NW_022170249.1_mrna_XM_031473919.1_114	1019	756.238	3	0.134115
lcl|NW_022170249.1_mrna_XM_031472269.1_115	1839	1576.24	2	0.0428967
lcl|NW_022170249.1_mrna_XM_031472275.1_116	603	340.591	1	0.099262
lcl|NW_022170249.1_mrna_XM_031472295.1_117	603	340.591	0	0
lcl|NW_022170249.1_mrna_XM_031492157.1_118	561	298.703	141	15.9586
lcl|NW_022170249.1_mrna_XM_031492146.1_119	983	720.238	10	0.469396
lcl|NW_022170249.1_ncrna_XR_004146078.1_120	6254	5991.24	28.0526	0.158297
lcl|NW_022170249.1_ncrna_XR_004146077.1_121	7293	7030.24	0	0
lcl|NW_022170249.1_ncrna_XR_004146079.1_122	1471	1208.24	39	1.09126
lcl|NW_022170249.1_ncrna_XR_004142863.1_123	2279	2016.24	6.38937	0.107135
lcl|NW_022170249.1_ncrna_XR_004142862.1_124	2284	2021.24	12.6106	0.210928
lcl|NW_022170249.1_ncrna_XR_004142861.1_125	2336	2073.24	0	0
lcl|NW_022170249.1_mrna_XM_031481342.1_126	643	380.495	3	0.266556
lcl|NW_022170249.1_mrna_XM_031471867.1_127	3471	3208.24	2	0.0210756
lcl|NW_022170249.1_mrna_XM_031473345.1_128	1910	1647.24	0	0
lcl|NW_022170249.1_mrna_XM_031472364.1_129	1494	1231.24	0	0
lcl|NW_022170249.1_mrna_XM_031472723.1_130	1819	1556.24	0	0
lcl|NW_022170249.1_mrna_XM_031472371.1_131	1212	949.238	0	0
lcl|NW_022170249.1_mrna_XM_031472390.1_132	1404	1141.24	0	0
lcl|NW_022170249.1_ncrna_XR_004142887.1_133	290	55.4946	2	1.21841
lcl|NW_022170249.1_mrna_XM_031472393.1_134	3432	3169.24	1399.07	14.9245
lcl|NW_022170249.1_mrna_XM_031472986.1_135	1116	853.238	0	0
lcl|NW_022170249.1_mrna_XM_031472419.1_136	4158	3895.24	0	0
lcl|NW_022170249.1_mrna_XM_031472428.1_137	646	383.495	0	0
lcl|NW_022170249.1_mrna_XM_031473848.1_138	3945	3682.24	15.2129	0.139674
lcl|NW_022170249.1_miscrna_XR_004143261.1_139	3945	3682.24	15.2129	0.139674
lcl|NW_022170249.1_mrna_XM_031477230.1_140	830	567.328	2.23329	0.133084
lcl|NW_022170249.1_mrna_XM_031477127.1_141	3038	2775.24	0	0
lcl|NW_022170249.1_mrna_XM_031477065.1_142	3094	2831.24	12.9799	0.154992
lcl|NW_022170249.1_mrna_XM_031473328.1_143	1072	809.238	3	0.125332
lcl|NW_022170249.1_miscrna_XR_004143158.1_144	694	431.419	3	0.235092
lcl|NW_022170249.1_mrna_XM_031473326.1_145	1979	1716.24	1	0.0196987
lcl|NW_022170249.1_mrna_XM_031473327.1_146	824	561.328	0	0
lcl|NW_022170249.1_mrna_XM_031473812.1_147	1072	809.238	3	0.125332
lcl|NW_022170249.1_miscrna_XR_004143254.1_148	511	249.031	0	0
lcl|NW_022170249.1_mrna_XM_031473811.1_149	1830	1567.24	0	0
lcl|NW_022170249.1_miscrna_XR_004142850.1_150	2973	2710.24	0	0
lcl|NW_022170249.1_miscrna_XR_004142849.1_151	3028	2765.24	55.7487	0.681581
lcl|NW_022170249.1_mrna_XM_031471749.1_152	3078	2815.24	0	0
lcl|NW_022170249.1_mrna_XM_031471896.1_153	2914	2651.24	0	0
lcl|NW_022170249.1_mrna_XM_031471897.1_154	2911	2648.24	0	0
lcl|NW_022170249.1_mrna_XM_031472530.1_155	987	724.238	0	0
lcl|NW_022170249.1_mrna_XM_031473087.1_156	2871	2608.24	68.6119	0.88934
lcl|NW_022170249.1_ncrna_XR_004142895.1_157	1010	747.238	2.09012	0.0945642
lcl|NW_022170249.1_ncrna_XR_004143217.1_158	880	617.312	20.1179	1.10178
lcl|NW_022170249.1_ncrna_XR_004144778.1_159	6788	6525.24	61.6373	0.319347
lcl|NW_022170249.1_ncrna_XR_004144777.1_160	6209	5946.24	105.823	0.60166
lcl|NW_022170249.1_mrna_XM_031484383.1_161	1510	1247.24	0	0
lcl|NW_022170249.1_mrna_XM_031484393.1_162	1489	1226.24	0	0
lcl|NW_022170249.1_mrna_XM_031484370.1_163	3800	3537.24	8.36596	0.079959
lcl|NW_022170249.1_miscrna_XR_004144775.1_164	1494	1231.24	0	0
lcl|NW_022170249.1_mrna_XM_031484406.1_165	1236	973.238	11.93	0.414415
lcl|NW_022170249.1_mrna_XM_031484420.1_166	2514	2251.24	56.4524	0.847768
lcl|NW_022170249.1_mrna_XM_031492916.1_167	1957	1694.24	6.25161	0.124748
lcl|NW_022170249.1_mrna_XM_031492937.1_168	1187	924.238	0	0
lcl|NW_022170249.1_mrna_XM_031472563.1_169	1047	784.238	1.65998	0.0715602
lcl|NW_022170249.1_mrna_XM_031492969.1_170	1199	936.238	0	0
lcl|NW_022170249.1_mrna_XM_031492926.1_171	1686	1423.24	121.751	2.89209
lcl|NW_022170249.1_mrna_XM_031492957.1_172	1100	837.238	0	0
lcl|NW_022170249.1_mrna_XM_031492949.1_173	1097	834.238	0.557352	0.0225868
lcl|NW_022170249.1_mrna_XM_031472579.1_174	1323	1060.24	0	0
lcl|NW_022170249.1_mrna_XM_031471360.1_175	1616	1353.24	25.485	0.636688
lcl|NW_022170249.1_mrna_XM_031471359.1_176	1625	1362.24	158.015	3.92158
lcl|NW_022170249.1_mrna_XM_031472947.1_177	886	623.312	0	0
lcl|NW_022170249.1_mrna_XM_031472948.1_178	826	563.328	0	0
lcl|NW_022170249.1_mrna_XM_031493434.1_179	1616	1353.24	25.485	0.636688
lcl|NW_022170249.1_mrna_XM_031493426.1_180	1625	1362.24	158.015	3.92158
lcl|NW_022170249.1_mrna_XM_031493407.1_181	6416	6153.24	11.3016	0.0620941
lcl|NW_022170249.1_miscrna_XR_004146288.1_182	6415	6152.24	32.1424	0.176628
lcl|NW_022170249.1_miscrna_XR_004146291.1_183	6379	6116.24	0	0
lcl|NW_022170249.1_mrna_XM_031493399.1_184	6471	6208.24	14.7764	0.0804669
lcl|NW_022170249.1_mrna_XM_031493415.1_185	5871	5608.24	4.28502	0.025831
lcl|NW_022170249.1_miscrna_XR_004143539.1_186	2942	2679.24	0	0
lcl|NW_022170249.1_mrna_XM_031476046.1_187	1840	1577.24	0	0
lcl|NW_022170249.1_mrna_XM_031482759.1_188	1049	786.238	0	0
lcl|NW_022170249.1_mrna_XM_031482772.1_189	1168	905.238	1	0.0373467
lcl|NW_022170249.1_mrna_XM_031472627.1_190	869	606.328	6.00491	0.334822
lcl|NW_022170249.1_mrna_XM_031472631.1_191	3774	3511.24	13	0.12517
lcl|NW_022170249.1_mrna_XM_031472354.1_192	3052	2789.24	0	0
lcl|NW_022170249.1_mrna_XM_031472356.1_193	950	687.294	0	0
lcl|NW_022170249.1_mrna_XM_031473739.1_194	1612	1349.24	0	0
lcl|NW_022170249.1_mrna_XM_031472780.1_195	5694	5431.24	0	0
lcl|NW_022170249.1_mrna_XM_031472779.1_196	4490	4227.24	0	0
lcl|NW_022170249.1_mrna_XM_031472446.1_197	955	692.257	23754	1160.07
lcl|NW_022170249.1_mrna_XM_031472656.1_198	4011	3748.24	15	0.135294
lcl|NW_022170249.1_mrna_XM_031472660.1_199	957	694.257	4	0.194785
lcl|NW_022170249.1_mrna_XM_031491606.1_200	854	591.328	0	0
lcl|NW_022170249.1_mrna_XM_031472668.1_201	780	517.342	2.76923	0.180966
lcl|NW_022170249.1_mrna_XM_031491583.1_202	1350	1087.24	141	4.3844
lcl|NW_022170249.1_mrna_XM_031491594.1_203	644	381.495	6502	576.201
lcl|NW_022170249.1_mrna_XM_031473304.1_204	1318	1055.24	190.17	6.09266
lcl|NW_022170249.1_mrna_XM_031473305.1_205	1289	1026.24	251.33	8.27965
lcl|NW_022170249.1_mrna_XM_031497077.1_206	3933	3670.24	554.579	5.1084
lcl|NW_022170249.1_mrna_XM_031482255.1_207	2116	1853.24	12.5	0.228031
lcl|NW_022170249.1_ncrna_XR_004144654.1_208	1031	768.238	2	0.0880136
lcl|NW_022170249.1_mrna_XM_031483382.1_209	1181	918.238	0.000109796	4.04247e-06
lcl|NW_022170249.1_mrna_XM_031483373.1_210	1177	914.238	0.0293398	0.00108496
lcl|NW_022170249.1_mrna_XM_031483388.1_211	1174	911.238	1.97055	0.0731091
lcl|NW_022170249.1_mrna_XM_031482691.1_212	1800	1537.24	0	0
lcl|NW_022170249.1_mrna_XM_031482698.1_213	1869	1606.24	0	0
lcl|NW_022170249.1_mrna_XM_031496153.1_214	4380	4117.24	506.707	4.1607
lcl|NW_022170249.1_ncrna_XR_004146632.1_215	463	201.645	12.5074	2.09699
lcl|NW_022170249.1_ncrna_XR_004146634.1_216	888	625.312	0	0
lcl|NW_022170249.1_ncrna_XR_004143078.1_217	874	611.312	6.26754	0.346617
lcl|NW_022170249.1_mrna_XM_031472842.1_218	1140	877.238	0	0
lcl|NW_022170249.1_mrna_XM_031473375.1_219	1286	1023.24	23.4299	0.774122
lcl|NW_022170249.1_mrna_XM_031471614.1_220	3136	2873.24	2.2354	0.0263026
lcl|NW_022170249.1_ncrna_XR_004143176.1_221	715	452.419	0	0
lcl|NW_022170249.1_ncrna_XR_004143096.1_222	753	490.382	46	3.17131
lcl|NW_022170249.1_ncrna_XR_004143153.1_223	539	276.802	1	0.122137
lcl|NW_022170249.1_mrna_XM_031472149.1_224	2616	2353.24	7.33164	0.10533
lcl|NW_022170249.1_mrna_XM_031482790.1_225	2400	2137.24	9.43806	0.149295
lcl|NW_022170249.1_ncrna_XR_004144529.1_226	558	295.718	0	0
lcl|NW_022170249.1_mrna_XM_031471573.1_227	4986	4723.24	6.43493	0.0460595
lcl|NW_022170249.1_mrna_XM_031472826.1_228	848	585.328	2	0.115517
lcl|NW_022170249.1_miscrna_XR_004143177.1_229	820	557.328	6.0072	0.364398
lcl|NW_022170249.1_mrna_XM_031473470.1_230	884	621.312	0	0
lcl|NW_022170249.1_mrna_XM_031472238.1_231	1450	1187.24	0	0
lcl|NW_022170249.1_mrna_XM_031472239.1_232	1403	1140.24	0	0
lcl|NW_022170249.1_mrna_XM_031472240.1_233	1397	1134.24	0	0
lcl|NW_022170249.1_mrna_XM_031472237.1_234	3359	3096.24	0	0
lcl|NW_022170249.1_mrna_XM_031472236.1_235	3416	3153.24	0	0
lcl|NW_022170249.1_mrna_XM_031472368.1_236	1041	778.238	12	0.521296
lcl|NW_022170249.1_mrna_XM_031472367.1_237	844	581.328	1.09021	0.0634024
lcl|NW_022170249.1_mrna_XM_031473523.1_238	1446	1183.24	0	0
lcl|NW_022170249.1_mrna_XM_031473525.1_239	1112	849.238	2.8592	0.113823
lcl|NW_022170249.1_mrna_XM_031473524.1_240	1074	811.238	0	0
lcl|NW_022170249.1_mrna_XM_031472404.1_241	1625	1362.24	0	0
lcl|NW_022170249.1_mrna_XM_031472402.1_242	1726	1463.24	0	0
lcl|NW_022170249.1_mrna_XM_031472403.1_243	1723	1460.24	2.23595	0.0517671
lcl|NW_022170249.1_mrna_XM_031472405.1_244	2800	2537.24	0	0
lcl|NW_022170249.1_mrna_XM_031472924.1_245	707	444.419	0	0
lcl|NW_022170249.1_mrna_XM_031472571.1_246	910	647.312	0	0
lcl|NW_022170249.1_mrna_XM_031472569.1_247	3000	2737.24	3.3242	0.0410573
lcl|NW_022170249.1_mrna_XM_031472931.1_248	1759	1496.24	0.606134	0.0136957
lcl|NW_022170249.1_mrna_XM_031472570.1_249	1358	1095.24	0.499673	0.0154239
lcl|NW_022170249.1_mrna_XM_031482968.1_250	2655	2392.24	31.3199	0.44262
lcl|NW_022170249.1_mrna_XM_031471818.1_251	777	514.342	0	0
lcl|NW_022170249.1_mrna_XM_031492316.1_252	876	613.312	2	0.110246
lcl|NW_022170249.1_mrna_XM_031492307.1_253	784	521.342	0	0
lcl|NW_022170249.1_ncrna_XR_004146123.1_254	1673	1410.24	0	0
lcl|NW_022170249.1_ncrna_XR_004146122.1_255	1679	1416.24	0	0
lcl|NW_022170249.1_ncrna_XR_004146120.1_256	1727	1464.24	0	0
lcl|NW_022170249.1_mrna_XM_031492296.1_257	784	521.342	0	0
lcl|NW_022170249.1_ncrna_XR_004146129.1_258	1475	1212.24	1.99641	0.0556771
lcl|NW_022170249.1_ncrna_XR_004146126.1_259	1481	1218.24	0.00359428	9.97459e-05
lcl|NW_022170249.1_ncrna_XR_004146124.1_260	1529	1266.24	0	0
lcl|NW_022170249.1_mrna_XM_031472983.1_261	724	461.407	40.1373	2.9409
lcl|NW_022170249.1_mrna_XM_031472994.1_262	351	97.188	0	0
lcl|NW_022170249.1_ncrna_XR_004143279.1_263	440	179.159	38.8176	7.32497
lcl|NW_022170249.1_ncrna_XR_004143280.1_264	507	245.044	0	0
lcl|NW_022170249.1_miscrna_XR_004143083.1_265	1509	1246.24	0	0
lcl|NW_022170249.1_mrna_XM_031472987.1_266	987	724.238	78.5793	3.66811
lcl|NW_022170249.1_miscrna_XR_004143084.1_267	1288	1025.24	0	0
lcl|NW_022170249.1_ncrna_XR_004143087.1_268	1110	847.238	19.0826	0.761459
lcl|NW_022170249.1_ncrna_XR_004143086.1_269	1189	926.238	12.6863	0.463051
lcl|NW_022170249.1_ncrna_XR_004143085.1_270	1232	969.238	12.4776	0.435227
lcl|NW_022170249.1_mrna_XM_031472949.1_271	1725	1462.24	6.55895	0.151646
lcl|NW_022170249.1_mrna_XM_031482353.1_272	1328	1065.24	0	0
lcl|NW_022170249.1_mrna_XM_031482362.1_273	1178	915.238	7.09487	0.262075
lcl|NW_022170249.1_mrna_XM_031473008.1_274	1085	822.238	0	0
lcl|NW_022170249.1_mrna_XM_031473017.1_275	1572	1309.24	4	0.10329
lcl|NW_022170249.1_mrna_XM_031473023.1_276	1797	1534.24	6	0.132213
lcl|NW_022170249.1_ncrna_XR_004145559.1_277	120	30.386	0	0
lcl|NW_022170249.1_mrna_XM_031473086.1_278	1485	1222.24	12.5	0.345756
lcl|NW_022170249.1_ncrna_XR_004144604.1_279	771	508.342	3.01976	0.200831
lcl|NW_022170249.1_ncrna_XR_004144605.1_280	823	560.328	0	0
lcl|NW_022170249.1_mrna_XM_031471426.1_281	848	585.328	1	0.0577585
lcl|NW_022170249.1_mrna_XM_031473094.1_282	750	487.382	0	0
lcl|NW_022170249.1_mrna_XM_031473099.1_283	753	490.382	0	0
lcl|NW_022170249.1_mrna_XM_031473131.1_284	833	570.328	0	0
lcl|NW_022170249.1_mrna_XM_031503435.1_285	3185	2922.24	29.3889	0.340003
lcl|NW_022170249.1_mrna_XM_031503449.1_286	3094	2831.24	0	0
lcl|NW_022170249.1_mrna_XM_031503444.1_287	3100	2837.24	0	0
lcl|NW_022170249.1_mrna_XM_031503430.1_288	3180	2917.24	31.8623	0.36925
lcl|NW_022170249.1_mrna_XM_031503416.1_289	3183	2920.24	0	0
lcl|NW_022170249.1_mrna_XM_031503421.1_290	1990	1727.24	264.493	5.17699
lcl|NW_022170249.1_mrna_XM_031473159.1_291	669	406.452	4	0.33271
lcl|NW_022170249.1_mrna_XM_031473176.1_292	1068	805.238	1	0.0419847
lcl|NW_022170249.1_mrna_XM_031503559.1_293	1615	1352.24	0	0
lcl|NW_022170249.1_mrna_XM_031503574.1_294	1567	1304.24	0	0
lcl|NW_022170249.1_mrna_XM_031503568.1_295	1529	1266.24	0	0
lcl|NW_022170249.1_mrna_XM_031503522.1_296	1446	1183.24	0	0
lcl|NW_022170249.1_mrna_XM_031473186.1_297	2418	2155.24	1	0.0156863
lcl|NW_022170249.1_mrna_XM_031473193.1_298	1647	1384.24	2	0.0488466
lcl|NW_022170249.1_mrna_XM_031473205.1_299	1281	1018.24	0	0
lcl|NW_022170249.1_mrna_XM_031503593.1_300	1164	901.238	0	0
lcl|NW_022170249.1_mrna_XM_031503636.1_301	1255	992.238	1	0.0340722
lcl|NW_022170249.1_mrna_XM_031503457.1_302	1989	1726.24	1.28671e-07	2.51998e-09
lcl|NW_022170249.1_mrna_XM_031503335.1_303	3654	3391.24	0	0
lcl|NW_022170249.1_mrna_XM_031503342.1_304	3654	3391.24	0	0
lcl|NW_022170249.1_mrna_XM_031473215.1_305	1697	1434.24	0	0
lcl|NW_022170249.1_ncrna_XR_004142759.1_306	397	138.03	0	0
lcl|NW_022170249.1_mrna_XM_031503394.1_307	2120	1857.24	3.18834	0.058038
lcl|NW_022170249.1_mrna_XM_031473228.1_308	1857	1594.24	4	0.0848247
lcl|NW_022170249.1_mrna_XM_031503403.1_309	2567	2304.24	0	0
lcl|NW_022170249.1_mrna_XM_031473245.1_310	2298	2035.24	17.9594	0.298327
lcl|NW_022170249.1_mrna_XM_031473257.1_311	1621	1358.24	46.4993	1.15741
lcl|NW_022170249.1_ncrna_XR_004142760.1_312	382	124.147	1.23996	0.337667
lcl|NW_022170249.1_mrna_XM_031503478.1_313	2088	1825.24	5.00065	0.0926238
lcl|NW_022170249.1_mrna_XM_031503640.1_314	1343	1080.24	4	0.125186
lcl|NW_022170249.1_mrna_XM_031503616.1_315	940	677.294	0	0
lcl|NW_022170249.1_mrna_XM_031503628.1_316	882	619.312	0	0
lcl|NW_022170249.1_mrna_XM_031503623.1_317	962	699.257	10.0934	0.487994
lcl|NW_022170249.1_mrna_XM_031503633.1_318	1136	873.238	58.2149	2.25381
lcl|NW_022170249.1_mrna_XM_031503635.1_319	876	613.312	0	0
lcl|NW_022170249.1_mrna_XM_031503634.1_320	853	590.328	4	0.229077
lcl|NW_022170249.1_mrna_XM_031503326.1_321	1959	1696.24	667	13.294
lcl|NW_022170249.1_mrna_XM_031503312.1_322	4712	4449.24	1973.85	14.9984
lcl|NW_022170249.1_mrna_XM_031503320.1_323	4638	4375.24	16.1522	0.124809
lcl|NW_022170249.1_mrna_XM_031503490.1_324	1693	1430.24	11.8026	0.278987
lcl|NW_022170249.1_mrna_XM_031503486.1_325	1695	1432.24	287.197	6.77924
lcl|NW_022170249.1_mrna_XM_031503466.1_326	1909	1646.24	529	10.8637
lcl|NW_022170249.1_mrna_XM_031503547.1_327	1402	1139.24	1956	58.0457
lcl|NW_022170249.1_mrna_XM_031473298.1_328	558	295.718	190	21.7216
lcl|NW_022170249.1_mrna_XM_031473340.1_329	951	688.294	1	0.0491181
lcl|NW_022170249.1_mrna_XM_031473346.1_330	618	355.554	1	0.0950845
