target_id	length	eff_length	est_counts	tpm
lcl|NW_022170249.1_mrna_XM_031471975.1_31	1592	1331.54	0	0
lcl|NW_022170249.1_mrna_XM_031471971.1_32	1437	1176.54	0	0
lcl|NW_022170249.1_mrna_XM_031473644.1_33	1147	886.542	0.649276	0.0186703
lcl|NW_022170249.1_mrna_XM_031471566.1_34	852	591.56	0.5	0.0215473
lcl|NW_022170249.1_mrna_XM_031471572.1_35	1598	1337.54	4.64304	0.0884945
lcl|NW_022170249.1_ncrna_XR_004142950.1_36	1691	1430.54	13	0.231667
lcl|NW_022170249.1_ncrna_XR_004142949.1_37	472	212.752	4.75514	0.569785
lcl|NW_022170249.1_mrna_XM_031472257.1_38	1385	1124.54	39.962	0.905925
lcl|NW_022170249.1_mrna_XM_031471594.1_39	1881	1620.54	0	0
lcl|NW_022170249.1_mrna_XM_031473677.1_40	2026	1765.54	0	0
lcl|NW_022170249.1_mrna_XM_031473678.1_41	1965	1704.54	0	0
lcl|NW_022170249.1_mrna_XM_031473676.1_42	1904	1643.54	0	0
lcl|NW_022170249.1_mrna_XM_031473674.1_43	1907	1646.54	0	0
lcl|NW_022170249.1_mrna_XM_031471707.1_44	979	718.542	0	0
lcl|NW_022170249.1_mrna_XM_031473550.1_45	947	686.542	0	0
lcl|NW_022170249.1_miscrna_XR_004143193.1_46	592	331.947	1.78915	0.137404
lcl|NW_022170249.1_mrna_XM_031473076.1_47	1604	1343.54	9	0.17077
lcl|NW_022170249.1_mrna_XM_031482721.1_48	2395	2134.54	11.4248	0.136448
lcl|NW_022170249.1_mrna_XM_031482710.1_49	1491	1230.54	4.21739	0.0873712
lcl|NW_022170249.1_mrna_XM_031483342.1_50	1697	1436.54	0	0
lcl|NW_022170249.1_miscrna_XR_004142972.1_51	1140	879.542	0	0
lcl|NW_022170249.1_mrna_XM_031472352.1_52	1340	1079.54	3.26085	0.0770039
lcl|NW_022170249.1_mrna_XM_031472974.1_53	1790	1529.54	30.3221	0.505382
lcl|NW_022170249.1_mrna_XM_031472973.1_54	1790	1529.54	22.4173	0.37363
lcl|NW_022170249.1_mrna_XM_031472972.1_55	1848	1587.54	176.146	2.82858
lcl|NW_022170249.1_mrna_XM_031471734.1_56	1128	867.542	0	0
lcl|NW_022170249.1_mrna_XM_031485441.1_57	2638	2377.54	0	0
lcl|NW_022170249.1_mrna_XM_031485370.1_58	2165	1904.54	2.92178	0.0391091
lcl|NW_022170249.1_ncrna_XR_004143519.1_59	2097	1836.54	15	0.208215
lcl|NW_022170249.1_mrna_XM_031472433.1_60	1077	816.542	1.93958	0.0605549
lcl|NW_022170249.1_mrna_XM_031472430.1_61	1329	1068.54	0	0
lcl|NW_022170249.1_mrna_XM_031472431.1_62	1572	1311.54	0	0
lcl|NW_022170249.1_mrna_XM_031472432.1_63	1543	1282.54	0	0
lcl|NW_022170249.1_mrna_XM_031472429.1_64	1439	1178.54	0	0
lcl|NW_022170249.1_mrna_XM_031483322.1_65	1203	942.542	0	0
lcl|NW_022170249.1_mrna_XM_031483310.1_66	1271	1010.54	0	0
lcl|NW_022170249.1_mrna_XM_031483302.1_67	1329	1068.54	0	0
lcl|NW_022170249.1_mrna_XM_031472957.1_68	1992	1731.54	11	0.16195
lcl|NW_022170249.1_mrna_XM_031482493.1_69	2355	2094.54	41.0468	0.499587
lcl|NW_022170249.1_ncrna_XR_004142811.1_70	3191	2930.54	9	0.0782917
lcl|NW_022170249.1_ncrna_XR_004142812.1_71	512	252.342	183	18.4877
lcl|NW_022170249.1_mrna_XM_031473771.1_72	2087	1826.54	88.5	1.23519
lcl|NW_022170249.1_mrna_XM_031471848.1_73	2448	2187.54	76.9089	0.896275
lcl|NW_022170249.1_mrna_XM_031493798.1_74	1328	1067.54	5.66667	0.135321
lcl|NW_022170249.1_mrna_XM_031493828.1_75	1868	1607.54	11.4934	0.182266
lcl|NW_022170249.1_mrna_XM_031493822.1_76	1068	807.542	0	0
lcl|NW_022170249.1_mrna_XM_031493812.1_77	1104	843.542	0	0
lcl|NW_022170249.1_mrna_XM_031493841.1_78	966	705.542	3	0.108398
lcl|NW_022170249.1_ncrna_XR_004146334.1_79	650	389.732	0	0
lcl|NW_022170249.1_mrna_XM_031500890.1_80	2052	1791.54	17.5116	0.249184
lcl|NW_022170249.1_mrna_XM_031500882.1_81	2103	1842.54	814.917	11.275
lcl|NW_022170249.1_ncrna_XR_004147160.1_82	1309	1048.54	0	0
lcl|NW_022170249.1_mrna_XM_031472077.1_83	782	521.606	0	0
lcl|NW_022170249.1_mrna_XM_031472621.1_84	1660	1399.54	0	0
lcl|NW_022170249.1_mrna_XM_031472623.1_85	2119	1858.54	5.25686	0.0721066
lcl|NW_022170249.1_mrna_XM_031472622.1_86	2043	1782.54	4.7856	0.0684412
lcl|NW_022170249.1_ncrna_XR_004143263.1_87	293	58.7272	2	0.868184
lcl|NW_022170249.1_mrna_XM_031483208.1_88	1543	1282.54	29	0.576431
lcl|NW_022170249.1_mrna_XM_031483215.1_89	1395	1134.54	12	0.269638
lcl|NW_022170249.1_mrna_XM_031475019.1_90	1896	1635.54	0	0
lcl|NW_022170249.1_mrna_XM_031471347.1_91	2446	2185.54	3.42388	0.0399375
lcl|NW_022170249.1_mrna_XM_031471754.1_92	1554	1293.54	4.16801	0.0821428
lcl|NW_022170249.1_mrna_XM_031471755.1_93	1273	1012.54	0	0
lcl|NW_022170249.1_ncrna_XR_004142916.1_94	2339	2078.54	30	0.367945
lcl|NW_022170249.1_mrna_XM_031472399.1_95	2173	1912.54	0	0
lcl|NW_022170249.1_mrna_XM_031473772.1_96	689	428.689	11	0.654141
lcl|NW_022170249.1_mrna_XM_031472447.1_97	863	602.56	97	4.10386
lcl|NW_022170249.1_mrna_XM_031472179.1_98	920	659.56	0	0
lcl|NW_022170249.1_ncrna_XR_004143135.1_99	1157	896.542	415	11.8004
lcl|NW_022170249.1_mrna_XM_031473234.1_100	1317	1056.54	639.095	15.4205
lcl|NW_022170249.1_mrna_XM_031473238.1_101	1115	854.542	313.097	9.34043
lcl|NW_022170249.1_mrna_XM_031473236.1_102	1115	854.542	313.097	9.34043
lcl|NW_022170249.1_mrna_XM_031473235.1_103	1462	1201.54	10.2271	0.216987
lcl|NW_022170249.1_mrna_XM_031473233.1_104	1457	1196.54	2229.83	47.5078
lcl|NW_022170249.1_mrna_XM_031473240.1_105	1115	854.542	116.624	3.47917
lcl|NW_022170249.1_mrna_XM_031473237.1_106	1114	853.542	0.0263967	0.000788399
lcl|NW_022170249.1_ncrna_XR_004143134.1_107	2178	1917.54	83	1.10345
lcl|NW_022170249.1_ncrna_XR_004143133.1_108	1662	1401.54	13.0028	0.236511
lcl|NW_022170249.1_mrna_XM_031472212.1_109	1238	977.542	10.336	0.269549
lcl|NW_022170249.1_mrna_XM_031473241.1_110	959	698.542	30	1.09484
lcl|NW_022170249.1_mrna_XM_031473242.1_111	1246	985.542	19	0.491473
lcl|NW_022170249.1_ncrna_XR_004143136.1_112	2459	2198.54	39.3098	0.455814
lcl|NW_022170249.1_mrna_XM_031477270.1_113	935	674.542	1	0.0377931
lcl|NW_022170249.1_mrna_XM_031473919.1_114	1019	758.542	3.5	0.117628
lcl|NW_022170249.1_mrna_XM_031472269.1_115	1839	1578.54	2	0.0322994
lcl|NW_022170249.1_mrna_XM_031472275.1_116	603	342.912	5.74768	0.427298
lcl|NW_022170249.1_mrna_XM_031472295.1_117	603	342.912	0	0
lcl|NW_022170249.1_mrna_XM_031492157.1_118	561	301.013	246	20.8339
lcl|NW_022170249.1_mrna_XM_031492146.1_119	983	722.542	13.3989	0.472747
lcl|NW_022170249.1_ncrna_XR_004146078.1_120	6254	5993.54	44.4413	0.189027
lcl|NW_022170249.1_ncrna_XR_004146077.1_121	7293	7032.54	0	0
lcl|NW_022170249.1_ncrna_XR_004146079.1_122	1471	1210.54	40	0.842367
lcl|NW_022170249.1_ncrna_XR_004142863.1_123	2279	2018.54	105	1.32609
lcl|NW_022170249.1_ncrna_XR_004142862.1_124	2284	2023.54	3.26818e-05	4.11732e-07
lcl|NW_022170249.1_ncrna_XR_004142861.1_125	2336	2075.54	0	0
lcl|NW_022170249.1_mrna_XM_031481342.1_126	643	382.732	10	0.666079
lcl|NW_022170249.1_mrna_XM_031471867.1_127	3471	3210.54	0	0
lcl|NW_022170249.1_mrna_XM_031473345.1_128	1910	1649.54	6.28694	0.0971621
lcl|NW_022170249.1_mrna_XM_031472364.1_129	1494	1233.54	0	0
lcl|NW_022170249.1_mrna_XM_031472723.1_130	1819	1558.54	0	0
lcl|NW_022170249.1_mrna_XM_031472371.1_131	1212	951.542	0	0
lcl|NW_022170249.1_mrna_XM_031472390.1_132	1404	1143.54	1	0.022293
lcl|NW_022170249.1_ncrna_XR_004142887.1_133	290	57.1497	8	3.56859
lcl|NW_022170249.1_mrna_XM_031472393.1_134	3432	3171.54	90.3175	0.725976
lcl|NW_022170249.1_mrna_XM_031472986.1_135	1116	855.542	5.81982	0.173416
lcl|NW_022170249.1_mrna_XM_031472419.1_136	4158	3897.54	0	0
lcl|NW_022170249.1_mrna_XM_031472428.1_137	646	385.732	5.83	0.385304
lcl|NW_022170249.1_mrna_XM_031473848.1_138	3945	3684.54	34.5288	0.238902
lcl|NW_022170249.1_miscrna_XR_004143261.1_139	3945	3684.54	34.5288	0.238902
lcl|NW_022170249.1_mrna_XM_031477230.1_140	830	569.606	0	0
lcl|NW_022170249.1_mrna_XM_031477127.1_141	3038	2777.54	0	0
lcl|NW_022170249.1_mrna_XM_031477065.1_142	3094	2833.54	17.9539	0.161529
lcl|NW_022170249.1_mrna_XM_031473328.1_143	1072	811.542	0.5	0.0157065
lcl|NW_022170249.1_miscrna_XR_004143158.1_144	694	433.677	4	0.235133
lcl|NW_022170249.1_mrna_XM_031473326.1_145	1979	1718.54	0	0
lcl|NW_022170249.1_mrna_XM_031473327.1_146	824	563.606	0	0
lcl|NW_022170249.1_mrna_XM_031473812.1_147	1072	811.542	0.5	0.0157065
lcl|NW_022170249.1_miscrna_XR_004143254.1_148	511	251.355	0	0
lcl|NW_022170249.1_mrna_XM_031473811.1_149	1830	1569.54	63.7096	1.03479
lcl|NW_022170249.1_miscrna_XR_004142850.1_150	2973	2712.54	0	0
lcl|NW_022170249.1_miscrna_XR_004142849.1_151	3028	2767.54	18.788	0.173064
lcl|NW_022170249.1_mrna_XM_031471749.1_152	3078	2817.54	0	0
lcl|NW_022170249.1_mrna_XM_031471896.1_153	2914	2653.54	11.9665	0.114964
lcl|NW_022170249.1_mrna_XM_031471897.1_154	2911	2650.54	0	0
lcl|NW_022170249.1_mrna_XM_031472530.1_155	987	726.542	1	0.0350881
lcl|NW_022170249.1_mrna_XM_031473087.1_156	2871	2610.54	24.3538	0.237825
lcl|NW_022170249.1_ncrna_XR_004142895.1_157	1010	749.542	0	0
lcl|NW_022170249.1_ncrna_XR_004143217.1_158	880	619.56	24.2101	0.996172
lcl|NW_022170249.1_ncrna_XR_004144778.1_159	6788	6527.54	65.4232	0.255507
lcl|NW_022170249.1_ncrna_XR_004144777.1_160	6209	5948.54	605.608	2.59539
lcl|NW_022170249.1_mrna_XM_031484383.1_161	1510	1249.54	0	0
lcl|NW_022170249.1_mrna_XM_031484393.1_162	1489	1228.54	0	0
lcl|NW_022170249.1_mrna_XM_031484370.1_163	3800	3539.54	291.019	2.09602
lcl|NW_022170249.1_miscrna_XR_004144775.1_164	1494	1233.54	0	0
lcl|NW_022170249.1_mrna_XM_031484406.1_165	1236	975.542	2.90291	0.0758594
lcl|NW_022170249.1_mrna_XM_031484420.1_166	2514	2253.54	39.0355	0.441585
lcl|NW_022170249.1_mrna_XM_031492916.1_167	1957	1696.54	5.13922	0.0772242
lcl|NW_022170249.1_mrna_XM_031492937.1_168	1187	926.542	0	0
lcl|NW_022170249.1_mrna_XM_031472563.1_169	1047	786.542	0	0
lcl|NW_022170249.1_mrna_XM_031492969.1_170	1199	938.542	7.26915	0.197447
lcl|NW_022170249.1_mrna_XM_031492926.1_171	1686	1425.54	271.675	4.85838
lcl|NW_022170249.1_mrna_XM_031492957.1_172	1100	839.542	0.000929604	2.82278e-05
lcl|NW_022170249.1_mrna_XM_031492949.1_173	1097	836.542	54.0646	1.64758
lcl|NW_022170249.1_mrna_XM_031472579.1_174	1323	1062.54	0	0
lcl|NW_022170249.1_mrna_XM_031471360.1_175	1616	1355.54	113.508	2.13469
lcl|NW_022170249.1_mrna_XM_031471359.1_176	1625	1364.54	338.492	6.32387
lcl|NW_022170249.1_mrna_XM_031472947.1_177	886	625.56	0	0
lcl|NW_022170249.1_mrna_XM_031472948.1_178	826	565.606	0.150584	0.00678712
lcl|NW_022170249.1_mrna_XM_031493434.1_179	1616	1355.54	113.508	2.13469
lcl|NW_022170249.1_mrna_XM_031493426.1_180	1625	1364.54	338.492	6.32387
lcl|NW_022170249.1_mrna_XM_031493407.1_181	6416	6155.54	0	0
lcl|NW_022170249.1_miscrna_XR_004146288.1_182	6415	6154.54	0	0
lcl|NW_022170249.1_miscrna_XR_004146291.1_183	6379	6118.54	0	0
lcl|NW_022170249.1_mrna_XM_031493399.1_184	6471	6210.54	0	0
lcl|NW_022170249.1_mrna_XM_031493415.1_185	5871	5610.54	0	0
lcl|NW_022170249.1_miscrna_XR_004143539.1_186	2942	2681.54	0	0
lcl|NW_022170249.1_mrna_XM_031476046.1_187	1840	1579.54	4.88293	0.0788079
lcl|NW_022170249.1_mrna_XM_031482759.1_188	1049	788.542	0	0
lcl|NW_022170249.1_mrna_XM_031482772.1_189	1168	907.542	1	0.0280902
lcl|NW_022170249.1_mrna_XM_031472627.1_190	869	608.56	2.99413	0.125426
lcl|NW_022170249.1_mrna_XM_031472631.1_191	3774	3513.54	25	0.181391
lcl|NW_022170249.1_mrna_XM_031472354.1_192	3052	2791.54	0	0
lcl|NW_022170249.1_mrna_XM_031472356.1_193	950	689.542	1.85611	0.068622
lcl|NW_022170249.1_mrna_XM_031473739.1_194	1612	1351.54	0	0
lcl|NW_022170249.1_mrna_XM_031472780.1_195	5694	5433.54	0	0
lcl|NW_022170249.1_mrna_XM_031472779.1_196	4490	4229.54	0	0
lcl|NW_022170249.1_mrna_XM_031472446.1_197	955	694.542	40892	1500.93
lcl|NW_022170249.1_mrna_XM_031472656.1_198	4011	3750.54	12.021	0.0817084
lcl|NW_022170249.1_mrna_XM_031472660.1_199	957	696.542	3	0.109798
lcl|NW_022170249.1_mrna_XM_031491606.1_200	854	593.56	0	0
lcl|NW_022170249.1_mrna_XM_031472668.1_201	780	519.606	0	0
lcl|NW_022170249.1_mrna_XM_031491583.1_202	1350	1089.54	243	5.68569
lcl|NW_022170249.1_mrna_XM_031491594.1_203	644	383.732	1106	73.4764
lcl|NW_022170249.1_mrna_XM_031473304.1_204	1318	1057.54	264.314	6.37152
lcl|NW_022170249.1_mrna_XM_031473305.1_205	1289	1028.54	356.686	8.84068
lcl|NW_022170249.1_mrna_XM_031497077.1_206	3933	3672.54	139.394	0.967607
lcl|NW_022170249.1_mrna_XM_031482255.1_207	2116	1855.54	4.65	0.0638856
lcl|NW_022170249.1_ncrna_XR_004144654.1_208	1031	770.542	6.12262	0.202564
lcl|NW_022170249.1_mrna_XM_031483382.1_209	1181	920.542	0.000302478	8.37668e-06
lcl|NW_022170249.1_mrna_XM_031483373.1_210	1177	916.542	0.056997	0.00158533
lcl|NW_022170249.1_mrna_XM_031483388.1_211	1174	913.542	2.9427	0.082118
lcl|NW_022170249.1_mrna_XM_031482691.1_212	1800	1539.54	0	0
lcl|NW_022170249.1_mrna_XM_031482698.1_213	1869	1608.54	0	0
lcl|NW_022170249.1_mrna_XM_031496153.1_214	4380	4119.54	536.559	3.32039
lcl|NW_022170249.1_ncrna_XR_004146632.1_215	463	203.928	4.21675	0.527137
lcl|NW_022170249.1_ncrna_XR_004146634.1_216	888	627.56	0	0
lcl|NW_022170249.1_ncrna_XR_004143078.1_217	874	613.56	0	0
lcl|NW_022170249.1_mrna_XM_031472842.1_218	1140	879.542	0	0
lcl|NW_022170249.1_mrna_XM_031473375.1_219	1286	1025.54	72.565	1.80383
lcl|NW_022170249.1_mrna_XM_031471614.1_220	3136	2875.54	0	0
lcl|NW_022170249.1_ncrna_XR_004143176.1_221	715	454.631	0	0
lcl|NW_022170249.1_ncrna_XR_004143096.1_222	753	492.606	79	4.08835
lcl|NW_022170249.1_ncrna_XR_004143153.1_223	539	279.127	3.5	0.319659
lcl|NW_022170249.1_mrna_XM_031472149.1_224	2616	2355.54	1.42136	0.0153828
lcl|NW_022170249.1_mrna_XM_031482790.1_225	2400	2139.54	18.7169	0.223015
lcl|NW_022170249.1_ncrna_XR_004144529.1_226	558	298.036	2	0.171073
lcl|NW_022170249.1_mrna_XM_031471573.1_227	4986	4725.54	16.0952	0.086829
lcl|NW_022170249.1_mrna_XM_031472826.1_228	848	587.591	1	0.0433857
lcl|NW_022170249.1_miscrna_XR_004143177.1_229	820	559.606	13.01	0.592672
lcl|NW_022170249.1_mrna_XM_031473470.1_230	884	623.56	0	0
lcl|NW_022170249.1_mrna_XM_031472238.1_231	1450	1189.54	0	0
lcl|NW_022170249.1_mrna_XM_031472239.1_232	1403	1142.54	0	0
lcl|NW_022170249.1_mrna_XM_031472240.1_233	1397	1136.54	0	0
lcl|NW_022170249.1_mrna_XM_031472237.1_234	3359	3098.54	0	0
lcl|NW_022170249.1_mrna_XM_031472236.1_235	3416	3155.54	0	0
lcl|NW_022170249.1_mrna_XM_031472368.1_236	1041	780.542	14	0.457249
lcl|NW_022170249.1_mrna_XM_031472367.1_237	844	583.591	4.58769	0.200404
lcl|NW_022170249.1_mrna_XM_031473523.1_238	1446	1185.54	0	0
lcl|NW_022170249.1_mrna_XM_031473525.1_239	1112	851.542	16.0456	0.480366
lcl|NW_022170249.1_mrna_XM_031473524.1_240	1074	813.542	0	0
lcl|NW_022170249.1_mrna_XM_031472404.1_241	1625	1364.54	0	0
lcl|NW_022170249.1_mrna_XM_031472402.1_242	1726	1465.54	10.5647	0.183773
lcl|NW_022170249.1_mrna_XM_031472403.1_243	1723	1462.54	53.0984	0.925537
lcl|NW_022170249.1_mrna_XM_031472405.1_244	2800	2539.54	21	0.210807
lcl|NW_022170249.1_mrna_XM_031472924.1_245	707	446.631	1.39838	0.0798175
lcl|NW_022170249.1_mrna_XM_031472571.1_246	910	649.56	0	0
lcl|NW_022170249.1_mrna_XM_031472569.1_247	3000	2739.54	15.4042	0.143345
lcl|NW_022170249.1_mrna_XM_031472931.1_248	1759	1498.54	1.68822	0.0287199
lcl|NW_022170249.1_mrna_XM_031472570.1_249	1358	1097.54	0	0
lcl|NW_022170249.1_mrna_XM_031482968.1_250	2655	2394.54	3.26058	0.0347131
lcl|NW_022170249.1_mrna_XM_031471818.1_251	777	516.606	1	0.0493471
lcl|NW_022170249.1_mrna_XM_031492316.1_252	876	615.56	0	0
lcl|NW_022170249.1_mrna_XM_031492307.1_253	784	523.606	0	0
lcl|NW_022170249.1_ncrna_XR_004146123.1_254	1673	1412.54	13.9731	0.252181
lcl|NW_022170249.1_ncrna_XR_004146122.1_255	1679	1418.54	14.6249	0.262829
lcl|NW_022170249.1_ncrna_XR_004146120.1_256	1727	1466.54	0	0
lcl|NW_022170249.1_mrna_XM_031492296.1_257	784	523.606	0	0
lcl|NW_022170249.1_ncrna_XR_004146129.1_258	1475	1214.54	10.406	0.218419
lcl|NW_022170249.1_ncrna_XR_004146126.1_259	1481	1220.54	10.996	0.229669
lcl|NW_022170249.1_ncrna_XR_004146124.1_260	1529	1268.54	0	0
lcl|NW_022170249.1_mrna_XM_031472983.1_261	724	463.631	64.8832	3.56764
lcl|NW_022170249.1_mrna_XM_031472994.1_262	351	98.9118	0	0
lcl|NW_022170249.1_ncrna_XR_004143279.1_263	440	181.321	33.2604	4.67627
lcl|NW_022170249.1_ncrna_XR_004143280.1_264	507	247.381	6.02477	0.620861
lcl|NW_022170249.1_miscrna_XR_004143083.1_265	1509	1248.54	2.82452	0.0576717
lcl|NW_022170249.1_mrna_XM_031472987.1_266	987	726.542	31.2454	1.09634
lcl|NW_022170249.1_miscrna_XR_004143084.1_267	1288	1027.54	0	0
lcl|NW_022170249.1_ncrna_XR_004143087.1_268	1110	849.542	2.34407	0.0703406
lcl|NW_022170249.1_ncrna_XR_004143086.1_269	1189	928.542	4.20704	0.115504
lcl|NW_022170249.1_ncrna_XR_004143085.1_270	1232	971.542	0	0
lcl|NW_022170249.1_mrna_XM_031472949.1_271	1725	1464.54	0	0
lcl|NW_022170249.1_mrna_XM_031482353.1_272	1328	1067.54	0	0
lcl|NW_022170249.1_mrna_XM_031482362.1_273	1178	917.542	0	0
lcl|NW_022170249.1_mrna_XM_031473008.1_274	1085	824.542	0	0
lcl|NW_022170249.1_mrna_XM_031473017.1_275	1572	1311.54	6	0.116625
lcl|NW_022170249.1_mrna_XM_031473023.1_276	1797	1536.54	56	0.929105
lcl|NW_022170249.1_ncrna_XR_004145559.1_277	120	25.283	0	0
lcl|NW_022170249.1_mrna_XM_031473086.1_278	1485	1224.54	1.5	0.0312276
lcl|NW_022170249.1_ncrna_XR_004144604.1_279	771	510.606	0	0
lcl|NW_022170249.1_ncrna_XR_004144605.1_280	823	562.606	17.0689	0.773432
lcl|NW_022170249.1_mrna_XM_031471426.1_281	848	587.591	0	0
lcl|NW_022170249.1_mrna_XM_031473094.1_282	750	489.606	0	0
lcl|NW_022170249.1_mrna_XM_031473099.1_283	753	492.606	0	0
lcl|NW_022170249.1_mrna_XM_031473131.1_284	833	572.606	1.5	0.0667815
lcl|NW_022170249.1_mrna_XM_031503435.1_285	3185	2924.54	41.8388	0.364706
lcl|NW_022170249.1_mrna_XM_031503449.1_286	3094	2833.54	0	0
lcl|NW_022170249.1_mrna_XM_031503444.1_287	3100	2839.54	0	0
lcl|NW_022170249.1_mrna_XM_031503430.1_288	3180	2919.54	199.325	1.74048
lcl|NW_022170249.1_mrna_XM_031503416.1_289	3183	2922.54	0	0
lcl|NW_022170249.1_mrna_XM_031503421.1_290	1990	1729.54	550.058	8.10771
lcl|NW_022170249.1_mrna_XM_031473159.1_291	669	408.722	3	0.187118
lcl|NW_022170249.1_mrna_XM_031473176.1_292	1068	807.542	0	0
lcl|NW_022170249.1_mrna_XM_031503559.1_293	1615	1354.54	0	0
lcl|NW_022170249.1_mrna_XM_031503574.1_294	1567	1306.54	0	0
lcl|NW_022170249.1_mrna_XM_031503568.1_295	1529	1268.54	0	0
lcl|NW_022170249.1_mrna_XM_031503522.1_296	1446	1185.54	14	0.301045
lcl|NW_022170249.1_mrna_XM_031473186.1_297	2418	2157.54	10	0.118158
lcl|NW_022170249.1_mrna_XM_031473193.1_298	1647	1386.54	22.8138	0.419455
lcl|NW_022170249.1_mrna_XM_031473205.1_299	1281	1020.54	0	0
lcl|NW_022170249.1_mrna_XM_031503593.1_300	1164	903.542	1.23184	0.0347558
lcl|NW_022170249.1_mrna_XM_031503636.1_301	1255	994.542	7.86563	0.201619
lcl|NW_022170249.1_mrna_XM_031503457.1_302	1989	1728.54	0	0
lcl|NW_022170249.1_mrna_XM_031503335.1_303	3654	3393.54	2.81405	0.0211397
lcl|NW_022170249.1_mrna_XM_031503342.1_304	3654	3393.54	2.81405	0.0211397
lcl|NW_022170249.1_mrna_XM_031473215.1_305	1697	1436.54	1.45577	0.0258343
lcl|NW_022170249.1_ncrna_XR_004142759.1_306	397	139.868	0	0
lcl|NW_022170249.1_mrna_XM_031503394.1_307	2120	1859.54	61.1131	0.837817
lcl|NW_022170249.1_mrna_XM_031473228.1_308	1857	1596.54	3	0.0479029
lcl|NW_022170249.1_mrna_XM_031503403.1_309	2567	2306.54	31	0.342627
lcl|NW_022170249.1_mrna_XM_031473245.1_310	2298	2037.54	8.01326	0.100259
lcl|NW_022170249.1_mrna_XM_031473257.1_311	1621	1360.54	5.29439	0.0992031
lcl|NW_022170249.1_ncrna_XR_004142760.1_312	382	126.041	1.4913	0.301628
lcl|NW_022170249.1_mrna_XM_031503478.1_313	2088	1827.54	0	0
lcl|NW_022170249.1_mrna_XM_031503640.1_314	1343	1082.54	5	0.117746
lcl|NW_022170249.1_mrna_XM_031503616.1_315	940	679.542	19.6997	0.739035
lcl|NW_022170249.1_mrna_XM_031503628.1_316	882	621.56	0	0
lcl|NW_022170249.1_mrna_XM_031503623.1_317	962	701.542	6.33991	0.230383
lcl|NW_022170249.1_mrna_XM_031503633.1_318	1136	875.542	35.0209	1.0197
lcl|NW_022170249.1_mrna_XM_031503635.1_319	876	615.56	6	0.248486
lcl|NW_022170249.1_mrna_XM_031503634.1_320	853	592.56	0	0
lcl|NW_022170249.1_mrna_XM_031503326.1_321	1959	1698.54	890	13.3578
lcl|NW_022170249.1_mrna_XM_031503312.1_322	4712	4451.54	2719.13	15.5719
lcl|NW_022170249.1_mrna_XM_031503320.1_323	4638	4377.54	14.8718	0.0866071
lcl|NW_022170249.1_mrna_XM_031503490.1_324	1693	1432.54	42.8814	0.763103
lcl|NW_022170249.1_mrna_XM_031503486.1_325	1695	1434.54	503.119	8.94084
